rank	ensembl_id	hgnc_symbol	description	chromosome_name	band	strand	start_position	end_position	average_log2fc	combined_p
6877	ENSG00000112578	BYSL	bystin-like [Source:HGNC Symbol;Acc:HGNC:1157]	6	p21.1	1	41921188	41933046	-0.77	5.49E-01
6878	ENSG00000100485	SOS2	son of sevenless homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:11188]	14	q21.3	-1	50117120	50231558	0.06	5.50E-01
6879	ENSG00000090975	PITPNM2	"phosphatidylinositol transfer protein, membrane-associated 2 [Source:HGNC Symbol;Acc:HGNC:21044]"	12	q24.31	-1	122983480	123150015	1.16	5.50E-01
6880	ENSG00000137960	GIPC2	"GIPC PDZ domain containing family, member 2 [Source:HGNC Symbol;Acc:HGNC:18177]"	1	p31.1	1	77979542	78138449	-1.43	5.50E-01
6881	ENSG00000125846	ZNF133	zinc finger protein 133 [Source:HGNC Symbol;Acc:HGNC:12917]	20	p11.23	1	18288283	18316996	-0.14	5.50E-01
6882	ENSG00000147003	TMEM27	transmembrane protein 27 [Source:HGNC Symbol;Acc:HGNC:29437]	X	p22.2	-1	15627318	15665031	1.19	5.50E-01
6883	ENSG00000152229	PSTPIP2	proline-serine-threonine phosphatase interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:9581]	18	q21.1	-1	45983536	46072272	-1.01	5.50E-01
6884	ENSG00000162994	CLHC1	clathrin heavy chain linker domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26453]	2	p16.1	-1	55174791	55232563	-0.05	5.50E-01
6885	ENSG00000124831	LRRFIP1	leucine rich repeat (in FLII) interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]	2	q37.3	1	237627576	237813682	-0.21	5.50E-01
6886	ENSG00000261156			17	q12	-1	34169372	34195937	-0.11	5.50E-01
6887	ENSG00000173041	ZNF680	zinc finger protein 680 [Source:HGNC Symbol;Acc:HGNC:26897]	7	q11.21	-1	64519884	64563106	0.08	5.51E-01
6888	ENSG00000175866	BAIAP2	BAI1-associated protein 2 [Source:HGNC Symbol;Acc:HGNC:947]	17	q25.3	1	81035122	81117432	-0.45	5.51E-01
6889	ENSG00000168884	TNIP2	TNFAIP3 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:19118]	4	p16.3	-1	2741648	2756376	0.13	5.51E-01
6890	ENSG00000088727	KIF9	kinesin family member 9 [Source:HGNC Symbol;Acc:HGNC:16666]	3	p21.31	-1	47228026	47283451	0.13	5.51E-01
6891	ENSG00000172602	RND1	Rho family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:18314]	12	q13.12	-1	48857145	48865898	-0.03	5.52E-01
6892	ENSG00000147799	ARHGAP39	Rho GTPase activating protein 39 [Source:HGNC Symbol;Acc:HGNC:29351]	8	q24.3	-1	144529179	144605816	1.00	5.52E-01
6893	ENSG00000088387	DOCK9	dedicator of cytokinesis 9 [Source:HGNC Symbol;Acc:HGNC:14132]	13	q32.3	-1	98793487	99086625	0.16	5.52E-01
6894	ENSG00000260830			14	q11.2	1	21384292	21384920	-0.07	5.52E-01
6895	ENSG00000108405	P2RX1	"purinergic receptor P2X, ligand gated ion channel, 1 [Source:HGNC Symbol;Acc:HGNC:8533]"	17	p13.2	-1	3896592	3916500	-0.70	5.53E-01
6896	ENSG00000172572	PDE3A	"phosphodiesterase 3A, cGMP-inhibited [Source:HGNC Symbol;Acc:HGNC:8778]"	12	p12.2	1	20369245	20684381	-0.90	5.54E-01
6897	ENSG00000087250	MT3	metallothionein 3 [Source:HGNC Symbol;Acc:HGNC:7408]	16	q13	1	56589074	56591088	0.68	5.54E-01
6898	ENSG00000179943	FIZ1	FLT3-interacting zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:25917]	19	q13.42	-1	55591371	55601970	1.08	5.54E-01
6899	ENSG00000128833	MYO5C	myosin VC [Source:HGNC Symbol;Acc:HGNC:7604]	15	q21.2	-1	52192322	52295798	0.03	5.54E-01
6900	ENSG00000158406	HIST1H4H	"histone cluster 1, H4h [Source:HGNC Symbol;Acc:HGNC:4788]"	6	p22.2	-1	26285113	26285509	0.27	5.54E-01
6901	ENSG00000121060	TRIM25	tripartite motif containing 25 [Source:HGNC Symbol;Acc:HGNC:12932]	17	q22	-1	56887909	56914038	0.09	5.54E-01
6902	ENSG00000112378	PERP	"PERP, TP53 apoptosis effector [Source:HGNC Symbol;Acc:HGNC:17637]"	6	q23.3	-1	138088505	138107511	0.30	5.55E-01
6903	ENSG00000174718	KIAA1551	KIAA1551 [Source:HGNC Symbol;Acc:HGNC:25559]	12	p11.21	1	31959370	31993107	0.29	5.56E-01
6904	ENSG00000177374	HIC1	hypermethylated in cancer 1 [Source:HGNC Symbol;Acc:HGNC:4909]	17	p13.3	1	2054154	2063241	-1.42	5.56E-01
6905	ENSG00000137992	DBT	dihydrolipoamide branched chain transacylase E2 [Source:HGNC Symbol;Acc:HGNC:2698]	1	p21.2	-1	100186919	100249834	-0.67	5.56E-01
6906	ENSG00000133398	MED10	mediator complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:28760]	5	p15.31	-1	6371881	6378594	1.04	5.56E-01
6907	ENSG00000183172	SMDT1	single-pass membrane protein with aspartate-rich tail 1 [Source:HGNC Symbol;Acc:HGNC:25055]	22	q13.2	1	42079691	42084284	-0.09	5.56E-01
6908	ENSG00000146067	FAM193B	"family with sequence similarity 193, member B [Source:HGNC Symbol;Acc:HGNC:25524]"	5	q35.3	-1	177519788	177554541	0.49	5.56E-01
6909	ENSG00000132952	USPL1	ubiquitin specific peptidase like 1 [Source:HGNC Symbol;Acc:HGNC:20294]	13	q12.3	1	30617693	30660770	-0.13	5.57E-01
6910	ENSG00000101843	PSMD10	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 10 [Source:HGNC Symbol;Acc:HGNC:9555]"	X	q22.3	-1	108084207	108091618	0.05	5.57E-01
6911	ENSG00000170881	RNF139	ring finger protein 139 [Source:HGNC Symbol;Acc:HGNC:17023]	8	q24.13	1	124474738	124487914	0.11	5.57E-01
6912	ENSG00000111962	UST	uronyl-2-sulfotransferase [Source:HGNC Symbol;Acc:HGNC:17223]	6	q25.1	1	148747328	149076990	-0.67	5.57E-01
6913	ENSG00000163376	KBTBD8	kelch repeat and BTB (POZ) domain containing 8 [Source:HGNC Symbol;Acc:HGNC:30691]	3	p14.1	1	66998307	67011210	0.50	5.57E-01
6914	ENSG00000163812	ZDHHC3	"zinc finger, DHHC-type containing 3 [Source:HGNC Symbol;Acc:HGNC:18470]"	3	p21.31	-1	44915257	44976185	-0.07	5.57E-01
6915	ENSG00000129255	MPDU1	mannose-P-dolichol utilization defect 1 [Source:HGNC Symbol;Acc:HGNC:7207]	17	p13.1	1	7583529	7592789	-0.21	5.58E-01
6916	ENSG00000101017	CD40	"CD40 molecule, TNF receptor superfamily member 5 [Source:HGNC Symbol;Acc:HGNC:11919]"	20	q13.12	1	46118272	46129863	-0.68	5.58E-01
6917	ENSG00000134686	PHC2	polyhomeotic homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:3183]	1	p35.1	-1	33323623	33431052	1.28	5.59E-01
6918	ENSG00000102524	TNFSF13B	"tumor necrosis factor (ligand) superfamily, member 13b [Source:HGNC Symbol;Acc:HGNC:11929]"	13	q33.3	1	108251240	108308484	-2.07	5.59E-01
6919	ENSG00000269609	RPARP-AS1	RPARP antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:45238]	10	q24.32	1	102449817	102461106	-1.26	5.59E-01
6920	ENSG00000133069	TMCC2	transmembrane and coiled-coil domain family 2 [Source:HGNC Symbol;Acc:HGNC:24239]	1	q32.1	1	205228176	205273343	0.85	5.59E-01
6921	ENSG00000180279		uncharacterized LOC284365 [Source:EntrezGene;Acc:284365]	19	q13.33	1	50817681	50818878	0.82	5.60E-01
6922	ENSG00000092067	CEBPE	"CCAAT/enhancer binding protein (C/EBP), epsilon [Source:HGNC Symbol;Acc:HGNC:1836]"	14	q11.2	-1	23117304	23119616	0.10	5.60E-01
6923	ENSG00000168827	GFM1	"G elongation factor, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:13780]"	3	q25.32	1	158644278	158692575	0.19	5.60E-01
6924	ENSG00000206072	SERPINB11	"serpin peptidase inhibitor, clade B (ovalbumin), member 11 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14221]"	18	q21.33	1	63647579	63726432	4.75	5.60E-01
6925	ENSG00000204314	PRRT1	proline-rich transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:13943]	6	p21.32	-1	32148359	32154373	-0.21	5.60E-01
6926	ENSG00000184863	RBM33	RNA binding motif protein 33 [Source:HGNC Symbol;Acc:HGNC:27223]	7	q36.3	1	155644451	155781485	0.57	5.60E-01
6927	ENSG00000167747	C19orf48	chromosome 19 open reading frame 48 [Source:HGNC Symbol;Acc:HGNC:29667]	19	q13.33	-1	50797704	50804929	-0.74	5.61E-01
6928	ENSG00000065150	IPO5	importin 5 [Source:HGNC Symbol;Acc:HGNC:6402]	13	q32.2	1	97953658	98024297	-0.12	5.61E-01
6929	ENSG00000109762	SNX25	sorting nexin 25 [Source:HGNC Symbol;Acc:HGNC:21883]	4	q35.1	1	185204237	185370185	-0.77	5.61E-01
6930	ENSG00000138095	LRPPRC	leucine-rich pentatricopeptide repeat containing [Source:HGNC Symbol;Acc:HGNC:15714]	2	p21	-1	43886508	43996005	0.17	5.61E-01
6931	ENSG00000134917	ADAMTS8	"ADAM metallopeptidase with thrombospondin type 1 motif, 8 [Source:HGNC Symbol;Acc:HGNC:224]"	11	q24.3	-1	130404925	130428993	-0.96	5.61E-01
6932	ENSG00000134046	MBD2	methyl-CpG binding domain protein 2 [Source:HGNC Symbol;Acc:HGNC:6917]	18	q21.2	-1	54151601	54224788	0.01	5.62E-01
6933	ENSG00000184343	SRPK3	SRSF protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:11402]	X	q28	1	153776412	153785732	0.74	5.62E-01
6934	ENSG00000153406	NMRAL1	NmrA-like family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24987]	16	p13.3	-1	4461680	4495763	-0.18	5.62E-01
6935	ENSG00000163110	PDLIM5	PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468]	4	q22.3	1	94451857	94668227	-0.50	5.62E-01
6936	ENSG00000107560	RAB11FIP2	RAB11 family interacting protein 2 (class I) [Source:HGNC Symbol;Acc:HGNC:29152]	10	q26.11	-1	118004916	118046603	-0.27	5.62E-01
6937	ENSG00000127837	AAMP	"angio-associated, migratory cell protein [Source:HGNC Symbol;Acc:HGNC:18]"	2	q35	-1	218264123	218270257	-0.42	5.62E-01
6938	ENSG00000133561	GIMAP6	"GTPase, IMAP family member 6 [Source:HGNC Symbol;Acc:HGNC:21918]"	7	q36.1	-1	150625375	150632648	0.05	5.62E-01
6939	ENSG00000163435	ELF3	"E74-like factor 3 (ets domain transcription factor, epithelial-specific ) [Source:HGNC Symbol;Acc:HGNC:3318]"	1	q32.1	1	202007945	202017188	0.24	5.62E-01
6940	ENSG00000267374			18	q12.3	-1	39206924	39800318	0.05	5.63E-01
6941	ENSG00000160214	RRP1	ribosomal RNA processing 1 [Source:HGNC Symbol;Acc:HGNC:18785]	21	q22.3	1	43789513	43805293	0.01	5.63E-01
6942	ENSG00000148158	SNX30	sorting nexin family member 30 [Source:HGNC Symbol;Acc:HGNC:23685]	9	q32	1	112750838	112881671	0.87	5.63E-01
6943	ENSG00000001626	CFTR	"cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7) [Source:HGNC Symbol;Acc:HGNC:1884]"	7	q31.2	1	117465784	117715971	-0.86	5.64E-01
6944	ENSG00000134987	WDR36	WD repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:30696]	5	q22.1	1	111091716	111130502	-0.39	5.64E-01
6945	ENSG00000203724	C1orf53	chromosome 1 open reading frame 53 [Source:HGNC Symbol;Acc:HGNC:30003]	1	q31.3	1	197902647	197907367	-1.64	5.64E-01
6946	ENSG00000162623	TYW3	tRNA-yW synthesizing protein 3 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:24757]	1	p31.1	1	74733152	74766678	-0.38	5.64E-01
6947	ENSG00000104725	NA	NA	NA	NA	NA	NA	NA	-0.12	5.64E-01
6948	ENSG00000016391	CHDH	choline dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24288]	3	p21.1	-1	53812335	53846390	-0.77	5.64E-01
6949	ENSG00000154222	CC2D1B	coiled-coil and C2 domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29386]	1	p32.3	-1	52345723	52366193	0.04	5.64E-01
6950	ENSG00000260966			11	q22.3	-1	103050687	103055799	-0.06	5.65E-01
6951	ENSG00000159346	ADIPOR1	adiponectin receptor 1 [Source:HGNC Symbol;Acc:HGNC:24040]	1	q32.1	-1	202940823	202958572	-0.04	5.65E-01
6952	ENSG00000150054	MPP7	"membrane protein, palmitoylated 7 (MAGUK p55 subfamily member 7) [Source:HGNC Symbol;Acc:HGNC:26542]"	10	p12.1	-1	28050993	28334486	-0.58	5.65E-01
6953	ENSG00000138172	CALHM2	calcium homeostasis modulator 2 [Source:HGNC Symbol;Acc:HGNC:23493]	10	q24.33	-1	103446786	103452402	-0.17	5.65E-01
6954	ENSG00000023697	DERA	deoxyribose-phosphate aldolase (putative) [Source:HGNC Symbol;Acc:HGNC:24269]	12	p12.3	1	15911172	16037282	0.08	5.65E-01
6955	ENSG00000130332	LSM7	"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20470]"	19	p13.3	-1	2321517	2328620	0.12	5.65E-01
6956	ENSG00000141179	PCTP	phosphatidylcholine transfer protein [Source:HGNC Symbol;Acc:HGNC:8752]	17	q22	1	55750979	55842830	0.45	5.65E-01
6957	ENSG00000029725	RABEP1	"rabaptin, RAB GTPase binding effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17677]"	17	p13.2	1	5282265	5385812	-0.31	5.65E-01
6958	ENSG00000188529	SRSF10	serine/arginine-rich splicing factor 10 [Source:HGNC Symbol;Acc:HGNC:16713]	1	p36.11	-1	23964804	23980927	0.27	5.66E-01
6959	ENSG00000213753	CENPBD1P1	CENPB DNA-binding domains containing 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:28421]	19	q13.43	1	58573503	58599801	1.09	5.66E-01
6960	ENSG00000243064	ABCC13	"ATP-binding cassette, sub-family C (CFTR/MRP), member 13, pseudogene [Source:HGNC Symbol;Acc:HGNC:16022]"	21	q11.2	1	14236206	14362754	-0.04	5.66E-01
6961	ENSG00000088836	SLC4A11	"solute carrier family 4, sodium borate transporter, member 11 [Source:HGNC Symbol;Acc:HGNC:16438]"	20	p13	-1	3227417	3239190	1.47	5.66E-01
6962	ENSG00000147403	RPL10	ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:10298]	X	q28	1	154389955	154409168	0.83	5.66E-01
6963	ENSG00000172613	RAD9A	RAD9 checkpoint clamp component A [Source:HGNC Symbol;Acc:HGNC:9827]	11	q13.2	1	67317871	67398410	1.00	5.66E-01
6964	ENSG00000169105	CHST14	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 14 [Source:HGNC Symbol;Acc:HGNC:24464]	15	q15.1	1	40470998	40474571	-0.27	5.66E-01
6965	ENSG00000119878	CRIPT	cysteine-rich PDZ-binding protein [Source:HGNC Symbol;Acc:HGNC:14312]	2	p21	1	46616416	46625742	-0.27	5.66E-01
6966	ENSG00000146112	PPP1R18	"protein phosphatase 1, regulatory subunit 18 [Source:HGNC Symbol;Acc:HGNC:29413]"	6	p21.33	-1	30676389	30687895	-0.21	5.67E-01
6967	ENSG00000136143	SUCLA2	"succinate-CoA ligase, ADP-forming, beta subunit [Source:HGNC Symbol;Acc:HGNC:11448]"	13	q14.2	-1	47936487	48001326	-0.05	5.67E-01
6968	ENSG00000177453	NIM1K	NIM1 serine/threonine protein kinase [Source:HGNC Symbol;Acc:HGNC:28646]	5	p12	1	43192071	43280850	0.03	5.67E-01
6969	ENSG00000158161	EYA3	EYA transcriptional coactivator and phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3521]	1	p35.3	-1	27970344	28088696	0.08	5.68E-01
6970	ENSG00000115112	TFCP2L1	transcription factor CP2-like 1 [Source:HGNC Symbol;Acc:HGNC:17925]	2	q14.2	-1	121216587	121285207	2.00	5.68E-01
6971	ENSG00000124343	XG	Xg blood group [Source:HGNC Symbol;Acc:HGNC:12806]	X	p22.33	1	2752050	2815927	1.44	5.68E-01
6972	ENSG00000132570	PCBD2	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2 [Source:HGNC Symbol;Acc:HGNC:24474]	5	q31.1	1	134904906	135007959	-0.82	5.68E-01
6973	ENSG00000139722	VPS37B	vacuolar protein sorting 37 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:25754]	12	q24.31	-1	122865328	122896444	-1.17	5.68E-01
6974	ENSG00000264968			17	q21.1	1	39927742	39939601	0.16	5.68E-01
6975	ENSG00000161904	LEMD2	LEM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21244]	6	p21.31	-1	33771202	33789136	0.05	5.69E-01
6976	ENSG00000259802			5	p15.2	-1	10352701	10353601	-0.08	5.69E-01
6977	ENSG00000153113	CAST	calpastatin [Source:HGNC Symbol;Acc:HGNC:1515]	5	q15	1	96525267	96779595	0.01	5.69E-01
6978	ENSG00000165434	PGM2L1	phosphoglucomutase 2-like 1 [Source:HGNC Symbol;Acc:HGNC:20898]	11	q13.4	-1	74330318	74398473	0.92	5.69E-01
6979	ENSG00000129083	COPB1	"coatomer protein complex, subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:2231]"	11	p15.2	-1	14443440	14500027	0.01	5.69E-01
6980	ENSG00000129757	CDKN1C	"cyclin-dependent kinase inhibitor 1C (p57, Kip2) [Source:HGNC Symbol;Acc:HGNC:1786]"	11	p15.4	-1	2883213	2885881	0.03	5.69E-01
6981	ENSG00000106366	SERPINE1	"serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1 [Source:HGNC Symbol;Acc:HGNC:8583]"	7	q22.1	1	101127089	101139266	-0.64	5.70E-01
6982	ENSG00000167283	ATP5L	"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit G [Source:HGNC Symbol;Acc:HGNC:14247]"	11	q23.3	1	118401154	118431496	-0.17	5.70E-01
6983	ENSG00000235217	TSPY26P	"testis specific protein, Y-linked 26, pseudogene [Source:HGNC Symbol;Acc:HGNC:16256]"	20	q11.21	-1	32186477	32190527	-1.06	5.70E-01
6984	ENSG00000248771	LINC01207	long intergenic non-protein coding RNA 1207 [Source:HGNC Symbol;Acc:HGNC:49638]	4	q32.3	1	164754064	164803795	-3.16	5.70E-01
6985	ENSG00000130600	H19	"H19, imprinted maternally expressed transcript (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:4713]"	11	p15.5	-1	1995163	2001470	2.50	5.70E-01
6986	ENSG00000101096	NFATC2	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 [Source:HGNC Symbol;Acc:HGNC:7776]"	20	q13.2	-1	51386957	51562831	1.37	5.70E-01
6987	ENSG00000197798	FAM118B	"family with sequence similarity 118, member B [Source:HGNC Symbol;Acc:HGNC:26110]"	11	q24.2	1	126211414	126262986	-0.51	5.70E-01
6988	ENSG00000149564	ESAM	endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:17474]	11	q24.2	-1	124752583	124762290	0.72	5.70E-01
6989	ENSG00000163067	NA	NA	NA	NA	NA	NA	NA	-1.05	5.70E-01
6990	ENSG00000132341	RAN	"RAN, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9846]"	12	q24.33	1	130871879	130877678	0.06	5.70E-01
6991	ENSG00000184307	ZDHHC23	"zinc finger, DHHC-type containing 23 [Source:HGNC Symbol;Acc:HGNC:28654]"	3	q13.31	1	113947901	113965401	1.14	5.71E-01
6992	ENSG00000037474	NSUN2	"NOP2/Sun RNA methyltransferase family, member 2 [Source:HGNC Symbol;Acc:HGNC:25994]"	5	p15.31	-1	6599239	6633291	0.17	5.71E-01
6993	ENSG00000235989	MORC2-AS1	MORC2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26662]	22	q12.2	1	30922308	30932449	-0.51	5.71E-01
6994	ENSG00000170091		Neuron-specific protein family member 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9Y328]	5	q35.2	1	174045604	174243501	0.14	5.71E-01
6995	ENSG00000146021	KLHL3	kelch-like family member 3 [Source:HGNC Symbol;Acc:HGNC:6354]	5	q31.2	-1	137617500	137736090	-0.48	5.71E-01
6996	ENSG00000245149	RNF139-AS1	RNF139 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48940]	8	q24.13	-1	124462485	124474576	0.82	5.71E-01
6997	ENSG00000166974	MAPRE2	"microtubule-associated protein, RP/EB family, member 2 [Source:HGNC Symbol;Acc:HGNC:6891]"	18	q12.1	1	34976928	35143470	0.22	5.71E-01
6998	ENSG00000131398	KCNC3	"potassium channel, voltage gated Shaw related subfamily C, member 3 [Source:HGNC Symbol;Acc:HGNC:6235]"	19	q13.33	-1	50311937	50333515	0.92	5.71E-01
6999	ENSG00000158480	SPATA2	spermatogenesis associated 2 [Source:HGNC Symbol;Acc:HGNC:14681]	20	q13.13	-1	49903391	49915508	-0.84	5.72E-01
7000	ENSG00000138029	HADHB	"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit [Source:HGNC Symbol;Acc:HGNC:4803]"	2	p23.3	1	26243170	26290468	-0.13	5.72E-01
7001	ENSG00000163468	CCT3	"chaperonin containing TCP1, subunit 3 (gamma) [Source:HGNC Symbol;Acc:HGNC:1616]"	1	q22	-1	156308968	156367873	0.19	5.72E-01
7002	ENSG00000141349	G6PC3	"glucose 6 phosphatase, catalytic, 3 [Source:HGNC Symbol;Acc:HGNC:24861]"	17	q21.31	1	44070735	44076344	-0.51	5.72E-01
7003	ENSG00000143514	TP53BP2	tumor protein p53 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12000]	1	q41	-1	223779899	223845972	0.24	5.72E-01
7004	ENSG00000227354	RBM26-AS1	RBM26 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39805]	13	q31.1	1	79406309	79424328	-1.12	5.72E-01
7005	ENSG00000116580	GON4L	gon-4-like (C. elegans) [Source:HGNC Symbol;Acc:HGNC:25973]	1	q22	-1	155749662	155859400	0.46	5.72E-01
7006	ENSG00000105967	TFEC	transcription factor EC [Source:HGNC Symbol;Acc:HGNC:11754]	7	q31.2	-1	115935148	116159896	-0.07	5.72E-01
7007	ENSG00000120889	TNFRSF10B	"tumor necrosis factor receptor superfamily, member 10b [Source:HGNC Symbol;Acc:HGNC:11905]"	8	p21.3	-1	23020133	23069179	0.93	5.73E-01
7008	ENSG00000174721	FGFBP3	fibroblast growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:23428]	10	q23.32	-1	91906589	91909483	-0.97	5.73E-01
7009	ENSG00000175376	EIF1AD	eukaryotic translation initiation factor 1A domain containing [Source:HGNC Symbol;Acc:HGNC:28147]	11	q13.1	-1	65996545	66002176	0.13	5.73E-01
7010	ENSG00000162591	MEGF6	multiple EGF-like-domains 6 [Source:HGNC Symbol;Acc:HGNC:3232]	1	p36.32	-1	3489920	3611495	-0.97	5.73E-01
7011	ENSG00000143753	DEGS1	"delta(4)-desaturase, sphingolipid 1 [Source:HGNC Symbol;Acc:HGNC:13709]"	1	q42.11	1	224175756	224193441	-0.21	5.73E-01
7012	ENSG00000163993	S100P	S100 calcium binding protein P [Source:HGNC Symbol;Acc:HGNC:10504]	4	p16.1	1	6693069	6697170	1.42	5.73E-01
7013	ENSG00000125629	INSIG2	insulin induced gene 2 [Source:HGNC Symbol;Acc:HGNC:20452]	2	q14.1	1	118088452	118110997	0.08	5.73E-01
7014	ENSG00000078061	ARAF	"A-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:646]"	X	p11.3	1	47561100	47571920	-0.09	5.73E-01
7015	ENSG00000182963	GJC1	"gap junction protein, gamma 1, 45kDa [Source:HGNC Symbol;Acc:HGNC:4280]"	17	q21.31	-1	44798448	44830816	0.67	5.73E-01
7016	ENSG00000063438	AHRR	aryl-hydrocarbon receptor repressor [Source:HGNC Symbol;Acc:HGNC:346]	5	p15.33	1	304176	438291	0.63	5.74E-01
7017	ENSG00000240065	PSMB9	"proteasome (prosome, macropain) subunit, beta type, 9 [Source:HGNC Symbol;Acc:HGNC:9546]"	6	p21.32	1	32844136	32859585	0.34	5.74E-01
7018	ENSG00000144589	STK11IP	serine/threonine kinase 11 interacting protein [Source:HGNC Symbol;Acc:HGNC:19184]	2	q35	1	219597860	219616451	0.84	5.74E-01
7019	ENSG00000103657	HERC1	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1 [Source:HGNC Symbol;Acc:HGNC:4867]	15	q22.31	-1	63608618	63833942	-0.14	5.74E-01
7020	ENSG00000168405	CMAHP	"cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene [Source:HGNC Symbol;Acc:HGNC:2098]"	6	p22.3	-1	25081068	25166555	0.36	5.74E-01
7021	ENSG00000261101			X	q22.1	1	101627868	101628523	0.01	5.74E-01
7022	ENSG00000184900	SUMO3	small ubiquitin-like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124]	21	q22.3	-1	44805617	44818779	-0.20	5.75E-01
7023	ENSG00000169429	CXCL8	chemokine (C-X-C motif) ligand 8 [Source:HGNC Symbol;Acc:HGNC:6025]	4	q13.3	1	73740506	73743716	-0.63	5.75E-01
7024	ENSG00000162929	KIAA1841	KIAA1841 [Source:HGNC Symbol;Acc:HGNC:29387]	2	p15	1	61065871	61138034	0.67	5.75E-01
7025	ENSG00000169814	BTD	biotinidase [Source:HGNC Symbol;Acc:HGNC:1122]	3	p25.1	1	15601341	15645822	0.19	5.75E-01
7026	ENSG00000256248			12	q14.3	-1	66891876	67069162	0.07	5.75E-01
7027	ENSG00000141378	PTRH2	peptidyl-tRNA hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:24265]	17	q23.1	-1	59674636	59707626	-0.16	5.75E-01
7028	ENSG00000182004	SNRPE	small nuclear ribonucleoprotein polypeptide E [Source:HGNC Symbol;Acc:HGNC:11161]	1	q32.1	1	203861603	203870550	0.24	5.76E-01
7029	ENSG00000169247	SH3TC2	SH3 domain and tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:29427]	5	q32	-1	148923639	149063163	-0.09	5.76E-01
7030	ENSG00000147316	MCPH1	microcephalin 1 [Source:HGNC Symbol;Acc:HGNC:6954]	8	p23.1	1	6406592	6648504	0.92	5.76E-01
7031	ENSG00000134717	BTF3L4	basic transcription factor 3-like 4 [Source:HGNC Symbol;Acc:HGNC:30547]	1	p32.3	1	52056125	52090716	0.05	5.77E-01
7032	ENSG00000141298	SSH2	slingshot protein phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:30580]	17	q11.2	-1	29625938	29930276	1.26	5.77E-01
7033	ENSG00000078081	LAMP3	lysosomal-associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:14582]	3	q27.1	-1	183122213	183163839	0.67	5.77E-01
7034	ENSG00000101337	TM9SF4	transmembrane 9 superfamily protein member 4 [Source:HGNC Symbol;Acc:HGNC:30797]	20	q11.21	1	32109506	32167258	-0.01	5.78E-01
