rank	ensembl_id	hgnc_symbol	description	chromosome_name	band	strand	start_position	end_position	average_log2fc	combined_p
6950	ENSG00000144115	THNSL2	threonine synthase-like 2 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:25602]	2	p11.2	1	88170295	88186636	-0.3	1.43E-05
6951	ENSG00000172687	ZNF738	zinc finger protein 738 [Source:HGNC Symbol;Acc:HGNC:32469]	19	p12	1	21358930	21379302	0.31	1.43E-05
6952	ENSG00000105186	ANKRD27	ankyrin repeat domain 27 (VPS9 domain) [Source:HGNC Symbol;Acc:HGNC:25310]	19	q13.11	-1	32597007	32676597	-0.17	1.44E-05
6953	ENSG00000162377	COA7	cytochrome c oxidase assembly factor 7 (putative) [Source:HGNC Symbol;Acc:HGNC:25716]	1	p32.3	-1	52684451	52698366	0.27	1.45E-05
6954	ENSG00000154262	ABCA6	"ATP-binding cassette, sub-family A (ABC1), member 6 [Source:HGNC Symbol;Acc:HGNC:36]"	17	q24.3	-1	69078702	69141888	-0.28	1.46E-05
6955	ENSG00000081320	STK17B	serine/threonine kinase 17b [Source:HGNC Symbol;Acc:HGNC:11396]	2	q32.3	-1	196133566	196176503	0.25	1.46E-05
6956	ENSG00000080854	IGSF9B	"immunoglobulin superfamily, member 9B [Source:HGNC Symbol;Acc:HGNC:32326]"	11	q25	-1	133908564	133956985	-0.16	1.46E-05
6957	ENSG00000264668			8	q24.3	1	143247110	143276403	0.44	1.47E-05
6958	ENSG00000119383	PPP2R4	"protein phosphatase 2A activator, regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:9308]"	9	q34.11	1	129110950	129148946	0.18	1.48E-05
6959	ENSG00000248890	HHIP-AS1	HHIP antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44182]	4	q31.21	-1	144642922	144661357	-0.64	1.49E-05
6960	ENSG00000023909	GCLM	"glutamate-cysteine ligase, modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312]"	1	p22.1	-1	93885205	93909456	0.14	1.49E-05
6961	ENSG00000180694	TMEM64	transmembrane protein 64 [Source:HGNC Symbol;Acc:HGNC:25441]	8	q21.3	-1	90621995	90791632	-0.11	1.49E-05
6962	ENSG00000068912	ERLEC1	endoplasmic reticulum lectin 1 [Source:HGNC Symbol;Acc:HGNC:25222]	2	p16.2	1	53787044	53818819	-0.32	1.49E-05
6963	ENSG00000135926	TMBIM1	transmembrane BAX inhibitor motif containing 1 [Source:HGNC Symbol;Acc:23410]	2	q35	-1	219138915	219157309	0.544963967	1.51E-05
6964	ENSG00000078237	TIGAR	TP53 induced glycolysis regulatory phosphatase [Source:HGNC Symbol;Acc:HGNC:1185]	12	p13.32	1	4321205	4354593	-0.2	1.52E-05
6965	ENSG00000108239	TBC1D12	"TBC1 domain family, member 12 [Source:HGNC Symbol;Acc:HGNC:29082]"	10	q23.33	1	94402504	94535930	0.19	1.52E-05
6966	ENSG00000172986	GXYLT2	glucoside xylosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:33383]	3	p13	1	72888073	72998138	-0.47	1.55E-05
6967	ENSG00000156687	UNC5D	unc-5 netrin receptor D [Source:HGNC Symbol;Acc:HGNC:18634]	8	p12	1	35235457	35796550	-0.45	1.55E-05
6968	ENSG00000141252	VPS53	vacuolar protein sorting 53 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:25608]	17	p13.3	-1	508668	721717	0.18	1.56E-05
6969	ENSG00000134294	SLC38A2	"solute carrier family 38, member 2 [Source:HGNC Symbol;Acc:HGNC:13448]"	12	q13.11	-1	46358189	46372867	-0.2	1.56E-05
6970	ENSG00000095139	ARCN1	archain 1 [Source:HGNC Symbol;Acc:HGNC:649]	11	q23.3	1	118572390	118603033	0.18	1.57E-05
6971	ENSG00000179855	GIPC3	"GIPC PDZ domain containing family, member 3 [Source:HGNC Symbol;Acc:HGNC:18183]"	19	p13.3	1	3585553	3593541	-0.4	1.57E-05
6972	ENSG00000264957			20	p13	1	3507007	3507112	0.65	1.57E-05
6973	ENSG00000111906	HDDC2	HD domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21078]	6	q22.31	-1	125219962	125302078	-0.18	1.57E-05
6974	ENSG00000078018	MAP2	microtubule-associated protein 2 [Source:HGNC Symbol;Acc:HGNC:6839]	2	q34	1	209424058	209734118	0.23	1.57E-05
6975	ENSG00000180867	PDIA3P1	"protein disulfide isomerase family A, member 3 pseudogene 1 [Source:HGNC Symbol;Acc:4607]"	1	q21.1	1	146649692	146651206	-0.396312396	1.58E-05
6976	ENSG00000156172	C8orf37	chromosome 8 open reading frame 37 [Source:HGNC Symbol;Acc:HGNC:27232]	8	q22.1	-1	95244919	95269201	0.68	1.58E-05
6977	ENSG00000157152	SYN2	synapsin II [Source:HGNC Symbol;Acc:HGNC:11495]	3	p25.2	1	12004402	12191400	-0.24	1.58E-05
6978	ENSG00000185522	C11orf35	chromosome 11 open reading frame 35 [Source:HGNC Symbol;Acc:28561]	11	p15.5	-1	554855	560779	-1.17983696	1.59E-05
6979	ENSG00000053900	ANAPC4	anaphase promoting complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:19990]	4	p15.2	1	25377213	25418498	-0.17	1.61E-05
6980	ENSG00000166133	RPUSD2	RNA pseudouridylate synthase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24180]	15	q15.1	1	40569300	40574943	0.14	1.61E-05
6981	ENSG00000177600	RPLP2	"ribosomal protein, large, P2 [Source:HGNC Symbol;Acc:HGNC:10377]"	11	p15.5	1	809647	812880	0.19	1.62E-05
6982	ENSG00000161653	NAGS	N-acetylglutamate synthase [Source:HGNC Symbol;Acc:HGNC:17996]	17	q21.31	1	44004546	44009063	-0.25	1.63E-05
6983	ENSG00000099999	RNF215	ring finger protein 215 [Source:HGNC Symbol;Acc:HGNC:33434]	22	q12.2	-1	30368811	30421771	0.23	1.63E-05
6984	ENSG00000136261	BZW2	basic leucine zipper and W2 domains 2 [Source:HGNC Symbol;Acc:HGNC:18808]	7	p21.1	1	16646131	16706523	0.35	1.64E-05
6985	ENSG00000143494	VASH2	vasohibin 2 [Source:HGNC Symbol;Acc:HGNC:25723]	1	q32.3	1	212950520	212992037	-0.35	1.64E-05
6986	ENSG00000180370	PAK2	p21 protein (Cdc42/Rac)-activated kinase 2 [Source:HGNC Symbol;Acc:HGNC:8591]	3	q29	1	196739857	196832647	0.23	1.65E-05
6987	ENSG00000139832	RAB20	"RAB20, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18260]"	13	q34	-1	110523066	110561733	0.2	1.66E-05
6988	ENSG00000064102	ASUN	asunder spermatogenesis regulator [Source:HGNC Symbol;Acc:HGNC:20174]	12	p11.23	-1	26905181	26938326	0.22	1.67E-05
6989	ENSG00000149483	TMEM138	transmembrane protein 138 [Source:HGNC Symbol;Acc:HGNC:26944]	11	q12.2	1	61362001	61369509	0.29	1.68E-05
6990	ENSG00000143870	PDIA6	"protein disulfide isomerase family A, member 6 [Source:HGNC Symbol;Acc:HGNC:30168]"	2	p25.1	-1	10783391	10837977	0.31	1.68E-05
6991	ENSG00000205517	RGL3	ral guanine nucleotide dissociation stimulator-like 3 [Source:HGNC Symbol;Acc:HGNC:30282]	19	p13.2	-1	11384341	11419342	0.59	1.69E-05
6992	ENSG00000224287	MSL3P1	male-specific lethal 3 homolog (Drosophila) pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:17837]	2	q37.1	-1	233865437	233868444	0.21	1.70E-05
6993	ENSG00000030304	MUSK	"muscle, skeletal, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7525]"	9	q31.3	1	110668771	110801579	-0.18	1.70E-05
6994	ENSG00000168887	C2orf68	chromosome 2 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:34353]	2	p11.2	-1	85606654	85612066	0.23	1.70E-05
6995	ENSG00000104881	PPP1R13L	"protein phosphatase 1, regulatory subunit 13 like [Source:HGNC Symbol;Acc:HGNC:18838]"	19	q13.32	-1	45379634	45406349	-0.24	1.70E-05
6996	ENSG00000123104	ITPR2	"inositol 1,4,5-trisphosphate receptor, type 2 [Source:HGNC Symbol;Acc:HGNC:6181]"	12	p11.23	-1	26336515	26833198	0.26	1.71E-05
6997	ENSG00000247570	SDCBPP2	syndecan binding protein (syntenin) pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44686]	8	q13.3	1	69942948	69944648	0.44	1.72E-05
6998	ENSG00000174482	LINGO2	leucine rich repeat and Ig domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21207]	9	p21.1	-1	27948078	28670286	-0.32	1.72E-05
6999	ENSG00000116199	FAM20B	"family with sequence similarity 20, member B [Source:HGNC Symbol;Acc:HGNC:23017]"	1	q25.2	1	179025804	179076562	-0.17	1.72E-05
7000	ENSG00000189332			11	p15.1	1	18209138	18214562	-0.48	1.73E-05
7001	ENSG00000102910	LONP2	"lon peptidase 2, peroxisomal [Source:HGNC Symbol;Acc:HGNC:20598]"	16	q12.1	1	48244296	48363122	0.17	1.73E-05
7002	ENSG00000074755	ZZEF1	"zinc finger, ZZ-type with EF-hand domain 1 [Source:HGNC Symbol;Acc:HGNC:29027]"	17	p13.2	-1	4004445	4143020	-0.16	1.73E-05
7003	ENSG00000204970	PCDHA1	protocadherin alpha 1 [Source:HGNC Symbol;Acc:HGNC:8663]	5	q31.3	1	140786136	141012347	0.79	1.74E-05
7004	ENSG00000175573	C11orf68	chromosome 11 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:28801]	11	q13.1	-1	65916808	65919117	-0.16	1.75E-05
7005	ENSG00000189060	H1F0	"H1 histone family, member 0 [Source:HGNC Symbol;Acc:HGNC:4714]"	22	q13.1	1	37805093	37807436	0.21	1.75E-05
7006	ENSG00000115425	PECR	peroxisomal trans-2-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:18281]	2	q35	-1	215996329	216082955	-0.31	1.75E-05
7007	ENSG00000112290	WASF1	"WAS protein family, member 1 [Source:HGNC Symbol;Acc:HGNC:12732]"	6	q21	-1	110099819	110180004	0.21	1.76E-05
7008	ENSG00000146067	FAM193B	"family with sequence similarity 193, member B [Source:HGNC Symbol;Acc:HGNC:25524]"	5	q35.3	-1	177519788	177554541	0.16	1.77E-05
7009	ENSG00000108479	GALK1	galactokinase 1 [Source:HGNC Symbol;Acc:HGNC:4118]	17	q25.1	-1	75751594	75765711	-0.21	1.77E-05
7010	ENSG00000159228	CBR1	carbonyl reductase 1 [Source:HGNC Symbol;Acc:HGNC:1548]	21	q22.12	1	36069941	36073166	-0.42	1.77E-05
7011	ENSG00000167604	NFKBID	"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, delta [Source:HGNC Symbol;Acc:HGNC:15671]"	19	q13.12	-1	35887653	35902303	-0.22	1.78E-05
7012	ENSG00000213221	DNLZ	DNL-type zinc finger [Source:HGNC Symbol;Acc:HGNC:33879]	9	q34.3	-1	136359480	136363789	0.48	1.78E-05
7013	ENSG00000103994	ZNF106	zinc finger protein 106 [Source:HGNC Symbol;Acc:HGNC:12886]	15	q15.1	-1	42412823	42491123	-0.36	1.79E-05
7014	ENSG00000100591	AHSA1	"AHA1, activator of heat shock 90kDa protein ATPase homolog 1 (yeast) [Source:HGNC Symbol;Acc:HGNC:1189]"	14	q24.3	1	77457870	77469474	0.21	1.79E-05
7015	ENSG00000109971	HSPA8	heat shock 70kDa protein 8 [Source:HGNC Symbol;Acc:HGNC:5241]	11	q24.1	-1	123057489	123063230	0.21	1.80E-05
7016	ENSG00000124641	MED20	mediator complex subunit 20 [Source:HGNC Symbol;Acc:HGNC:16840]	6	p21.1	-1	41905354	41921139	-0.22	1.80E-05
7017	ENSG00000157350	ST3GAL2	"ST3 beta-galactoside alpha-2,3-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10863]"	16	q22.1	-1	70375978	70439237	-0.3	1.81E-05
7018	ENSG00000010322	NISCH	nischarin [Source:HGNC Symbol;Acc:HGNC:18006]	3	p21.1	1	52455118	52493071	-0.17	1.81E-05
7019	ENSG00000142945	KIF2C	kinesin family member 2C [Source:HGNC Symbol;Acc:6393]	1	p34.1	1	45205490	45233439	-1.050189482	1.82E-05
7020	ENSG00000153404	PLEKHG4B	"pleckstrin homology domain containing, family G (with RhoGef domain) member 4B [Source:HGNC Symbol;Acc:HGNC:29399]"	5	p15.33	1	140258	189970	-0.36	1.83E-05
7021	ENSG00000170145	SIK2	salt-inducible kinase 2 [Source:HGNC Symbol;Acc:HGNC:21680]	11	q23.1	1	111602391	111730853	0.08	1.84E-05
7022	ENSG00000168772	CXXC4	CXXC finger protein 4 [Source:HGNC Symbol;Acc:HGNC:24593]	4	q24	-1	104468312	104494901	0.24	1.84E-05
7023	ENSG00000122490	PQLC1	PQ loop repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:26188]	18	q23	-1	79902420	79951664	-0.13	1.85E-05
7024	ENSG00000215041	NEURL4	neuralized E3 ubiquitin protein ligase 4 [Source:HGNC Symbol;Acc:HGNC:34410]	17	p13.1	-1	7315628	7329393	0.3	1.85E-05
7025	ENSG00000106404	CLDN15	claudin 15 [Source:HGNC Symbol;Acc:HGNC:2036]	7	q22.1	-1	101232092	101238820	0.18	1.85E-05
7026	ENSG00000165821	SALL2	spalt-like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10526]	14	q11.2	-1	21521081	21537216	0.79	1.85E-05
7027	ENSG00000267593	LINC01926		18	q21.32	1	58813880	58834364	-1.46	1.85E-05
7028	ENSG00000214544	GTF2IRD2P1	GTF2I repeat domain containing 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33127]	7	q11.23	-1	73242751	73280119	-0.28	1.86E-05
7029	ENSG00000159479	MED8	mediator complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:19971]	1	p34.2	-1	43383917	43389808	0.2	1.86E-05
7030	ENSG00000078053	AMPH	amphiphysin [Source:HGNC Symbol;Acc:HGNC:471]	7	p14.1	-1	38383704	38631567	-0.25	1.86E-05
7031	ENSG00000170122	FOXD4	forkhead box D4 [Source:HGNC Symbol;Acc:HGNC:3805]	9	p24.3	-1	116231	118204	0.27	1.86E-05
7032	ENSG00000204920	ZNF155	zinc finger protein 155 [Source:HGNC Symbol;Acc:HGNC:12940]	19	q13.31	1	43967862	43998325	0.26	1.87E-05
7033	ENSG00000168143	FAM83B	"family with sequence similarity 83, member B [Source:HGNC Symbol;Acc:HGNC:21357]"	6	p12.1	1	54846771	54942022	-0.2	1.87E-05
7034	ENSG00000204116	CHIC1	cysteine-rich hydrophobic domain 1 [Source:HGNC Symbol;Acc:HGNC:1934]	X	q13.2	1	73563200	73687102	-0.17	1.87E-05
7035	ENSG00000112893	MAN2A1	"mannosidase, alpha, class 2A, member 1 [Source:HGNC Symbol;Acc:HGNC:6824]"	5	q21.3	1	109689366	109869625	0.23	1.88E-05
7036	ENSG00000176641	RNF152	ring finger protein 152 [Source:HGNC Symbol;Acc:HGNC:26811]	18	q21.33	-1	61808063	61894247	-0.41	1.88E-05
7037	ENSG00000126001	CEP250	centrosomal protein 250kDa [Source:HGNC Symbol;Acc:HGNC:1859]	20	q11.22	1	35455164	35519280	0.14	1.88E-05
7038	ENSG00000180448	HMHA1	histocompatibility (minor) HA-1 [Source:HGNC Symbol;Acc:HGNC:17102]	19	p13.3	1	1065923	1086628	0.34	1.89E-05
7039	ENSG00000214128	TMEM213	transmembrane protein 213 [Source:HGNC Symbol;Acc:27220]	7	q34	1	138482695	138522846	0.381995812	1.89E-05
7040	ENSG00000170365	SMAD1	SMAD family member 1 [Source:HGNC Symbol;Acc:HGNC:6767]	4	q31.21	1	145481194	145558079	-0.18	1.90E-05
7041	ENSG00000123992	DNPEP	aspartyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:2981]	2	q35	-1	219373546	219400022	0.18	1.90E-05
7042	ENSG00000186487	MYT1L	myelin transcription factor 1-like [Source:HGNC Symbol;Acc:HGNC:7623]	2	p25.3	-1	1789113	2331260	-0.51	1.91E-05
7043	ENSG00000148248	SURF4	surfeit 4 [Source:HGNC Symbol;Acc:HGNC:11476]	9	q34.2	-1	133361449	133376166	0.18	1.91E-05
7044	ENSG00000164136	IL15	interleukin 15 [Source:HGNC Symbol;Acc:HGNC:5977]	4	q31.21	1	141636599	141733987	-0.19	1.91E-05
7045	ENSG00000125820	NKX2-2	NK2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7835]	20	p11.22	-1	21511010	21514026	0.43	1.92E-05
7046	ENSG00000177854	TMEM187	transmembrane protein 187 [Source:HGNC Symbol;Acc:HGNC:13705]	X	q28	1	153972327	153983195	0.16	1.92E-05
7047	ENSG00000198189	HSD17B11	hydroxysteroid (17-beta) dehydrogenase 11 [Source:HGNC Symbol;Acc:HGNC:22960]	4	q22.1	-1	87336610	87391386	0.39	1.92E-05
7048	ENSG00000150201	FXYD4	FXYD domain containing ion transport regulator 4 [Source:HGNC Symbol;Acc:HGNC:4028]	10	q11.21	1	43371642	43376335	-0.93	1.92E-05
7049	ENSG00000179526	SHARPIN	SHANK-associated RH domain interactor [Source:HGNC Symbol;Acc:HGNC:25321]	8	q24.3	-1	144098633	144108124	0.2	1.93E-05
7050	ENSG00000151789	ZNF385D	zinc finger protein 385D [Source:HGNC Symbol;Acc:HGNC:26191]	3	p24.3	-1	21415071	22373321	-0.24	1.93E-05
7051	ENSG00000153162	BMP6	bone morphogenetic protein 6 [Source:HGNC Symbol;Acc:HGNC:1073]	6	p24.3	1	7726797	7881422	0.33	1.94E-05
7052	ENSG00000143224	PPOX	protoporphyrinogen oxidase [Source:HGNC Symbol;Acc:HGNC:9280]	1	q23.3	1	161166410	161178013	0.09	1.96E-05
7053	ENSG00000108306	FBXL20	F-box and leucine-rich repeat protein 20 [Source:HGNC Symbol;Acc:HGNC:24679]	17	q12	-1	39252644	39402523	0.16	1.98E-05
7054	ENSG00000251474	RPL32P3	ribosomal protein L32 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:27024]	3	q21.3	-1	129382922	129399655	0.41	1.98E-05
7055	ENSG00000104998	IL27RA	"interleukin 27 receptor, alpha [Source:HGNC Symbol;Acc:HGNC:17290]"	19	p13.12	1	14031748	14053216	-0.32	1.99E-05
7056	ENSG00000150433	TMEM218	transmembrane protein 218 [Source:HGNC Symbol;Acc:HGNC:27344]	11	q24.2	-1	125096545	125111763	0.14	1.99E-05
7057	ENSG00000169905	TOR1AIP2	torsin A interacting protein 2 [Source:HGNC Symbol;Acc:24055]	1	q25.2	-1	179809102	179846938	0.324487253	2.00E-05
7058	ENSG00000221990	EXOC3-AS1	EXOC3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:25175]	5	p15.33	-1	441498	443160	0.4	2.00E-05
7059	ENSG00000127586	CHTF18	chromosome transmission fidelity factor 18 [Source:HGNC Symbol;Acc:HGNC:18435]	16	p13.3	1	788046	800737	0.36	2.00E-05
7060	ENSG00000159445	THEM4	thioesterase superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:17947]	1	q21.3	-1	151873584	151909808	0.19	2.00E-05
7061	ENSG00000188629	ZNF177	zinc finger protein 177 [Source:HGNC Symbol;Acc:HGNC:12966]	19	p13.2	1	9363020	9382617	0.64	2.00E-05
7062	ENSG00000197063	MAFG	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog G [Source:HGNC Symbol;Acc:HGNC:6781]	17	q25.3	-1	81918270	81927714	-0.22	2.01E-05
7063	ENSG00000113384	GOLPH3	golgi phosphoprotein 3 (coat-protein) [Source:HGNC Symbol;Acc:HGNC:15452]	5	p13.3	-1	32124704	32174350	0.36	2.01E-05
7064	ENSG00000158793	NIT1	nitrilase 1 [Source:HGNC Symbol;Acc:HGNC:7828]	1	q23.3	1	161118086	161125445	0.27	2.02E-05
7065	ENSG00000047249	ATP6V1H	"ATPase, H+ transporting, lysosomal 50/57kDa, V1 subunit H [Source:HGNC Symbol;Acc:HGNC:18303]"	8	q11.23	-1	53715557	53843558	-0.14	2.03E-05
7066	ENSG00000197747	S100A10	S100 calcium binding protein A10 [Source:HGNC Symbol;Acc:HGNC:10487]	1	q21.3	-1	151982915	151994390	-0.25	2.03E-05
7067	ENSG00000186716	BCR	breakpoint cluster region [Source:HGNC Symbol;Acc:HGNC:1014]	22	q11.23	1	23179704	23318037	0.22	2.03E-05
7068	ENSG00000166986	MARS	methionyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:6898]	12	q13.3	1	57475445	57517569	0.21	2.04E-05
7069	ENSG00000186472	PCLO	piccolo presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:13406]	7	q21.11	-1	82754013	83162930	0.17	2.04E-05
7070	ENSG00000060749	QSER1	glutamine and serine rich 1 [Source:HGNC Symbol;Acc:HGNC:26154]	11	p13	1	32893178	32993316	-0.18	2.04E-05
7071	ENSG00000164161	HHIP	hedgehog interacting protein [Source:HGNC Symbol;Acc:HGNC:14866]	4	q31.21	1	144646021	144745271	-0.46	2.04E-05
7072	ENSG00000162975	KCNF1	"potassium channel, voltage gated modifier subfamily F, member 1 [Source:HGNC Symbol;Acc:HGNC:6246]"	2	p25.1	1	10911937	10914225	-0.11	2.05E-05
7073	ENSG00000174243	DDX23	DEAD (Asp-Glu-Ala-Asp) box polypeptide 23 [Source:HGNC Symbol;Acc:HGNC:17347]	12	q13.12	-1	48829764	48852842	0.09	2.06E-05
7074	ENSG00000110455	ACCS	1-aminocyclopropane-1-carboxylate synthase homolog (Arabidopsis)(non-functional) [Source:HGNC Symbol;Acc:HGNC:23989]	11	p11.2	1	44065925	44084222	0.29	2.06E-05
7075	ENSG00000036448	MYOM2	myomesin 2 [Source:HGNC Symbol;Acc:HGNC:7614]	8	p23.3	1	2045040	2165552	-0.29	2.06E-05
7076	ENSG00000178904	DPY19L3	dpy-19-like 3 (C. elegans) [Source:HGNC Symbol;Acc:HGNC:27120]	19	q13.11	1	32405543	32485895	0.3	2.06E-05
7077	ENSG00000188206	HNRNPU-AS1	HNRNPU antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27651]	1	q44	-1	244840638	244846903	-0.33	2.07E-05
7078	ENSG00000137875	BCL2L10	BCL2-like 10 (apoptosis facilitator) [Source:HGNC Symbol;Acc:HGNC:993]	15	q21.2	-1	52109263	52112775	0.27	2.08E-05
7079	ENSG00000135637	CCDC142	coiled-coil domain containing 142 [Source:HGNC Symbol;Acc:HGNC:25889]	2	p13.1	-1	74471986	74483408	0.21	2.08E-05
7080	ENSG00000197054	ZNF763	zinc finger protein 763 [Source:HGNC Symbol;Acc:HGNC:27614]	19	p13.2	1	11965037	11980381	-0.37	2.09E-05
7081	ENSG00000232044	LINC01105	long intergenic non-protein coding RNA 1105 [Source:HGNC Symbol;Acc:HGNC:26403]	2	p25.2	1	5932687	6001275	-0.26	2.09E-05
7082	ENSG00000128694	OSGEPL1	O-sialoglycoprotein endopeptidase-like 1 [Source:HGNC Symbol;Acc:HGNC:23075]	2	q32.2	-1	189746660	189763227	0.23	2.09E-05
7083	ENSG00000258429	PDF	peptide deformylase (mitochondrial) [Source:HGNC Symbol;Acc:HGNC:30012]	16	q22.1	-1	69328621	69330595	0.54	2.10E-05
7084	ENSG00000256060	TRAPPC2P1	trafficking protein particle complex 2 pseudogene 1 [Source:HGNC Symbol;Acc:10710]	19	q13.43	1	57874879	57876721	-0.366917172	2.11E-05
7085	ENSG00000126773	PCNXL4	pecanex-like 4 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:20349]	14	q23.1	1	60091911	60169133	0.21	2.12E-05
7086	ENSG00000137494	ANKRD42	ankyrin repeat domain 42 [Source:HGNC Symbol;Acc:HGNC:26752]	11	q14.1	1	83193739	83260694	-0.39	2.13E-05
7087	ENSG00000226667	NA	NA	NA	NA	NA	NA	NA	0.62	2.14E-05
7088	ENSG00000253716	LINC01604	long intergenic non-protein coding RNA 1604 [Source:HGNC Symbol;Acc:HGNC:51653]	8	q24.3	-1	143280161	143281690	0.2	2.14E-05
7089	ENSG00000165240	ATP7A	"ATPase, Cu++ transporting, alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:869]"	X	q21.1	1	77910656	78050395	0.21	2.16E-05
7090	ENSG00000073711	PPP2R3A	"protein phosphatase 2, regulatory subunit B'', alpha [Source:HGNC Symbol;Acc:HGNC:9307]"	3	q22.2	1	135965673	136147891	-0.17	2.17E-05
7091	ENSG00000133265	HSPBP1	"HSPA (heat shock 70kDa) binding protein, cytoplasmic cochaperone 1 [Source:HGNC Symbol;Acc:HGNC:24989]"	19	q13.42	-1	55262231	55280381	0.18	2.18E-05
7092	ENSG00000121690	DEPDC7	DEP domain containing 7 [Source:HGNC Symbol;Acc:HGNC:29899]	11	p13	1	33015864	33033582	-0.32	2.20E-05
7093	ENSG00000138336	TET1	tet methylcytosine dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:29484]	10	q21.3	1	68560656	68694482	0.33	2.20E-05
7094	ENSG00000139637	C12orf10	chromosome 12 open reading frame 10 [Source:HGNC Symbol;Acc:HGNC:17590]	12	q13.13	1	53299686	53307177	0.22	2.20E-05
7095	ENSG00000104960	PTOV1	prostate tumor overexpressed 1 [Source:HGNC Symbol;Acc:HGNC:9632]	19	q13.33	1	49850735	49860744	0.16	2.21E-05
7096	ENSG00000090539	CHRD	chordin [Source:HGNC Symbol;Acc:HGNC:1949]	3	q27.1	1	184380073	184390736	1.17	2.21E-05
7097	ENSG00000040731	CDH10	"cadherin 10, type 2 (T2-cadherin) [Source:HGNC Symbol;Acc:HGNC:1749]"	5	p14.1	-1	24487100	24644978	-0.32	2.21E-05
7098	ENSG00000100031	GGT1	gamma-glutamyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4250]	22	q11.23	1	24583750	24629005	0.64	2.22E-05
7099	ENSG00000069974	RAB27A	"RAB27A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9766]"	15	q21.3	-1	55202966	55319113	-0.25	2.22E-05
7100	ENSG00000128617	OPN1SW	"opsin 1 (cone pigments), short-wave-sensitive [Source:HGNC Symbol;Acc:HGNC:1012]"	7	q32.1	-1	128772491	128775790	-0.22	2.24E-05
7101	ENSG00000151640	DPYSL4	dihydropyrimidinase-like 4 [Source:HGNC Symbol;Acc:HGNC:3016]	10	q26.3	1	132186900	132205776	0.37	2.25E-05
7102	ENSG00000155966	AFF2	"AF4/FMR2 family, member 2 [Source:HGNC Symbol;Acc:HGNC:3776]"	X	q28	1	148500619	149000663	-0.35	2.27E-05
7103	ENSG00000108774	RAB5C	"RAB5C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9785]"	17	q21.2	-1	42124976	42155044	-0.41	2.28E-05
7104	ENSG00000175164	ABO	"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase) [Source:HGNC Symbol;Acc:HGNC:79]"	9	q34.2	-1	133250401	133275214	-0.73	2.29E-05
7105	ENSG00000170500	LONRF2	LON peptidase N-terminal domain and ring finger 2 [Source:HGNC Symbol;Acc:HGNC:24788]	2	q11.2	-1	100273291	100322733	0.1	2.29E-05
7106	ENSG00000105221	AKT2	v-akt murine thymoma viral oncogene homolog 2 [Source:HGNC Symbol;Acc:HGNC:392]	19	q13.2	-1	40230317	40285536	-0.5	2.30E-05
7107	ENSG00000134186	PRPF38B	pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]	1	p13.3	1	108692323	108701803	0.16	2.32E-05
7108	ENSG00000153885	KCTD15	potassium channel tetramerization domain containing 15 [Source:HGNC Symbol;Acc:HGNC:23297]	19	q13.11	1	33795933	33815763	0.18	2.32E-05
