rank	ensembl_id	hgnc_symbol	description	chromosome_name	band	strand	start_position	end_position	average_log2fc	combined_p
5234	ENSG00000092094	OSGEP	O-sialoglycoprotein endopeptidase [Source:HGNC Symbol;Acc:HGNC:18028]	14	q11.2	-1	20446411	20455105	-0.62	3.90E-01
5235	ENSG00000140848	CPNE2	copine II [Source:HGNC Symbol;Acc:HGNC:2315]	16	q13	1	57092537	57148367	-0.89	3.90E-01
5236	ENSG00000006468	ETV1	ets variant 1 [Source:HGNC Symbol;Acc:HGNC:3490]	7	p21.2	-1	13891228	13991425	0.62	3.91E-01
5237	ENSG00000096872	IFT74	intraflagellar transport 74 [Source:HGNC Symbol;Acc:HGNC:21424]	9	p21.2	1	26947039	27062930	-0.27	3.91E-01
5238	ENSG00000163362	C1orf106	chromosome 1 open reading frame 106 [Source:HGNC Symbol;Acc:HGNC:25599]	1	q32.1	1	200891048	200915735	0.31	3.91E-01
5239	ENSG00000181035	SLC25A42	"solute carrier family 25, member 42 [Source:HGNC Symbol;Acc:HGNC:28380]"	19	p13.11	1	19063999	19112888	-0.40	3.91E-01
5240	ENSG00000249673	NOP14-AS1	NOP14 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:20205]	4	p16.3	1	2934899	2961738	0.26	3.91E-01
5241	ENSG00000018699	TTC27	tetratricopeptide repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25986]	2	p22.3	1	32628032	32821051	-0.27	3.91E-01
5242	ENSG00000075089	ACTR6	ARP6 actin-related protein 6 homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:24025]	12	q23.1	1	100199122	100241865	-0.41	3.91E-01
5243	ENSG00000143228	NUF2	"NUF2, NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:14621]"	1	q23.3	1	163266576	163355764	0.07	3.91E-01
5244	ENSG00000204220	PFDN6	prefoldin subunit 6 [Source:HGNC Symbol;Acc:HGNC:4926]	6	p21.32	1	33289302	33298401	0.57	3.91E-01
5245	ENSG00000025770	NCAPH2	"non-SMC condensin II complex, subunit H2 [Source:HGNC Symbol;Acc:HGNC:25071]"	22	q13.33	1	50508216	50523472	0.23	3.92E-01
5246	ENSG00000024526	DEPDC1	DEP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22949]	1	p31.3	-1	68474152	68497221	-0.16	3.92E-01
5247	ENSG00000147853	AK3	adenylate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17376]	9	p24.1	-1	4709559	4742043	-0.22	3.92E-01
5248	ENSG00000196115	ADAM5	ADAM metallopeptidase domain 5 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:212]	8	p11.22	1	39314591	39417378	-0.29	3.92E-01
5249	ENSG00000224960	PPP4R3CP	"protein phosphatase 4, regulatory subunit 3C, pseudogene [Source:HGNC Symbol;Acc:HGNC:33146]"	X	p21.3	-1	27460804	27463296	0.22	3.92E-01
5250	ENSG00000146909	NOM1	nucleolar protein with MIF4G domain 1 [Source:HGNC Symbol;Acc:HGNC:13244]	7	q36.3	1	156949723	156973182	-0.47	3.92E-01
5251	ENSG00000069696	DRD4	dopamine receptor D4 [Source:HGNC Symbol;Acc:HGNC:3025]	11	p15.5	1	637293	640706	0.23	3.92E-01
5252	ENSG00000203995	ZYG11A	"zyg-11 family member A, cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:32058]"	1	p32.3	1	52842511	52894998	0.69	3.92E-01
5253	ENSG00000120708	TGFBI	"transforming growth factor, beta-induced, 68kDa [Source:HGNC Symbol;Acc:HGNC:11771]"	5	q31.1	1	136028895	136063818	-0.50	3.92E-01
5254	ENSG00000065427	KARS	lysyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:6215]	16	q23.1	-1	75627474	75648643	-0.23	3.93E-01
5255	ENSG00000188921	HACD4	3-hydroxyacyl-CoA dehydratase 4 [Source:HGNC Symbol;Acc:HGNC:20920]	9	p21.3	-1	20999515	21031636	-0.80	3.93E-01
5256	ENSG00000181061	HIGD1A	"HIG1 hypoxia inducible domain family, member 1A [Source:HGNC Symbol;Acc:HGNC:29527]"	3	p22.1	-1	42784298	42804531	-0.40	3.93E-01
5257	ENSG00000044090	CUL7	cullin 7 [Source:HGNC Symbol;Acc:HGNC:21024]	6	p21.1	-1	43037617	43053945	0.68	3.93E-01
5258	ENSG00000114423	CBLB	"Cbl proto-oncogene B, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:1542]"	3	q13.11	-1	105655461	105869552	-0.55	3.93E-01
5259	ENSG00000168807	SNTB2	"syntrophin, beta 2 (dystrophin-associated protein A1, 59kDa, basic component 2) [Source:HGNC Symbol;Acc:HGNC:11169]"	16	q22.1	1	69187129	69309052	0.75	3.93E-01
5260	ENSG00000163617	KIAA1407	KIAA1407 [Source:HGNC Symbol;Acc:HGNC:29272]	3	q13.31	-1	113964137	114056613	-0.34	3.93E-01
5261	ENSG00000198125	MB	myoglobin [Source:HGNC Symbol;Acc:HGNC:6915]	22	q12.3	-1	35606764	35637951	-0.67	3.93E-01
5262	ENSG00000134461	ANKRD16	ankyrin repeat domain 16 [Source:HGNC Symbol;Acc:HGNC:23471]	10	p15.1	-1	5861617	5889906	0.33	3.93E-01
5263	ENSG00000134698	AGO4	argonaute RISC catalytic component 4 [Source:HGNC Symbol;Acc:HGNC:18424]	1	p34.3	1	35808172	35857890	-0.28	3.93E-01
5264	ENSG00000149262	INTS4	integrator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:25048]	11	q14.1	-1	77878720	77994678	-0.23	3.93E-01
5265	ENSG00000073350	LLGL2	lethal giant larvae homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:6629]	17	q25.1	1	75525080	75575208	0.36	3.94E-01
5266	ENSG00000137547	MRPL15	mitochondrial ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:14054]	8	q11.23	1	54135210	54147901	-0.41	3.94E-01
5267	ENSG00000076351	SLC46A1	"solute carrier family 46 (folate transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:30521]"	17	q11.2	-1	28394756	28407197	0.20	3.94E-01
5268	ENSG00000101146	RAE1	ribonucleic acid export 1 [Source:HGNC Symbol;Acc:HGNC:9828]	20	q13.31	1	57351010	57379211	0.47	3.95E-01
5269	ENSG00000064547	LPAR2	lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:3168]	19	p13.11	-1	19623668	19628930	-0.63	3.95E-01
5270	ENSG00000221955	SLC12A8	"solute carrier family 12, member 8 [Source:HGNC Symbol;Acc:HGNC:15595]"	3	q21.2	-1	125082636	125212864	-0.82	3.95E-01
5271	ENSG00000255455			11	q24.3	-1	130866254	130870247	-0.59	3.95E-01
5272	ENSG00000183513	COA5	cytochrome c oxidase assembly factor 5 [Source:HGNC Symbol;Acc:HGNC:33848]	2	q11.2	-1	98599310	98608515	-0.23	3.95E-01
5273	ENSG00000150403	TMCO3	transmembrane and coiled-coil domains 3 [Source:HGNC Symbol;Acc:HGNC:20329]	13	q34	1	113490995	113554590	-0.34	3.95E-01
5274	ENSG00000178741	COX5A	cytochrome c oxidase subunit Va [Source:HGNC Symbol;Acc:HGNC:2267]	15	q24.2	-1	74919791	74938168	-0.73	3.95E-01
5275	ENSG00000047634	SCML1	sex comb on midleg-like 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:10580]	X	p22.13	1	17737449	17754988	0.41	3.96E-01
5276	ENSG00000108239	TBC1D12	"TBC1 domain family, member 12 [Source:HGNC Symbol;Acc:HGNC:29082]"	10	q23.33	1	94402504	94535930	-0.58	3.96E-01
5277	ENSG00000002933	TMEM176A	transmembrane protein 176A [Source:HGNC Symbol;Acc:HGNC:24930]	7	q36.1	1	150800403	150805120	-0.71	3.96E-01
5278	ENSG00000123064	DDX54	DEAD (Asp-Glu-Ala-Asp) box polypeptide 54 [Source:HGNC Symbol;Acc:HGNC:20084]	12	q24.13	-1	113157174	113185479	0.24	3.97E-01
5279	ENSG00000134909	ARHGAP32	Rho GTPase activating protein 32 [Source:HGNC Symbol;Acc:HGNC:17399]	11	q24.3	-1	128965060	129279324	0.26	3.97E-01
5280	ENSG00000153495	TEX29	testis expressed 29 [Source:HGNC Symbol;Acc:HGNC:20370]	13	q34	1	111316184	111344249	0.27	3.97E-01
5281	ENSG00000168268	NT5DC2	5'-nucleotidase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25717]	3	p21.1	-1	52524385	52535054	0.27	3.97E-01
5282	ENSG00000128245	YWHAH	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta [Source:HGNC Symbol;Acc:HGNC:12853]"	22	q12.3	1	31944461	31957603	-0.72	3.97E-01
5283	ENSG00000074590	NUAK1	"NUAK family, SNF1-like kinase, 1 [Source:HGNC Symbol;Acc:HGNC:14311]"	12	q23.3	-1	106063340	106140033	-0.13	3.97E-01
5284	ENSG00000101574	METTL4	methyltransferase like 4 [Source:HGNC Symbol;Acc:HGNC:24726]	18	p11.32	-1	2537525	2571509	-0.08	3.97E-01
5285	ENSG00000228649			7	p15.3	1	22854178	22861579	0.63	3.97E-01
5286	ENSG00000164291	ARSK	"arylsulfatase family, member K [Source:HGNC Symbol;Acc:HGNC:25239]"	5	q15	1	95555074	95605064	0.81	3.98E-01
5287	ENSG00000126838	PZP	pregnancy-zone protein [Source:HGNC Symbol;Acc:HGNC:9750]	12	p13.31	-1	9148840	9208370	0.25	3.98E-01
5288	ENSG00000129116	PALLD	"palladin, cytoskeletal associated protein [Source:HGNC Symbol;Acc:HGNC:17068]"	4	q32.3	1	168497066	168928457	-0.54	3.98E-01
5289	ENSG00000204007	GLT6D1	glycosyltransferase 6 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23671]	9	q34.3	-1	135623656	135639540	-0.23	3.98E-01
5290	ENSG00000166002	SMCO4	single-pass membrane protein with coiled-coil domains 4 [Source:HGNC Symbol;Acc:HGNC:24810]	11	q21	-1	93478472	93543508	-0.52	3.98E-01
5291	ENSG00000259240			15	q21.2	1	51037488	51293912	0.25	3.98E-01
5292	ENSG00000121741	ZMYM2	"zinc finger, MYM-type 2 [Source:HGNC Symbol;Acc:HGNC:12989]"	13	q12.11	1	19958670	20091829	-0.07	3.99E-01
5293	ENSG00000166816	LDHD	lactate dehydrogenase D [Source:HGNC Symbol;Acc:HGNC:19708]	16	q23.1	-1	75111860	75116771	-0.94	3.99E-01
5294	ENSG00000204590	GNL1	guanine nucleotide binding protein-like 1 [Source:HGNC Symbol;Acc:HGNC:4413]	6	p21.33	-1	30541377	30557174	0.52	3.99E-01
5295	ENSG00000261254			1	p21.2	1	100030566	100035637	0.54	3.99E-01
5296	ENSG00000127720	METTL25	methyltransferase like 25 [Source:HGNC Symbol;Acc:HGNC:26228]	12	q21.31	1	82358497	82479236	-0.04	3.99E-01
5297	ENSG00000138834	MAPK8IP3	mitogen-activated protein kinase 8 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:6884]	16	p13.3	1	1706183	1770317	0.32	3.99E-01
5298	ENSG00000257069			11	q13.1	1	64291722	64304769	0.31	3.99E-01
5299	ENSG00000211791	TRAV13-2	T cell receptor alpha variable 13-2 [Source:HGNC Symbol;Acc:HGNC:12109]	14	q11.2	1	21918188	21918756	0.22	3.99E-01
5300	ENSG00000096264	NCR2	natural cytotoxicity triggering receptor 2 [Source:HGNC Symbol;Acc:HGNC:6732]	6	p21.1	1	41335655	41350887	0.34	3.99E-01
5301	ENSG00000133116	KL	klotho [Source:HGNC Symbol;Acc:HGNC:6344]	13	q13.1	1	33016433	33066145	0.05	4.00E-01
5302	ENSG00000246985	SOCS2-AS1	SOCS2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27054]	12	q22	-1	93542463	93571768	-1.05	4.00E-01
5303	ENSG00000184060	ADAP2	ArfGAP with dual PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16487]	17	q11.2	1	30906344	30959322	0.91	4.00E-01
5304	ENSG00000106789	CORO2A	"coronin, actin binding protein, 2A [Source:HGNC Symbol;Acc:HGNC:2255]"	9	q22.33	-1	98120975	98192640	-0.56	4.00E-01
5305	ENSG00000172155	LCE1D	late cornified envelope 1D [Source:HGNC Symbol;Acc:HGNC:29465]	1	q21.3	1	152796751	152798181	0.29	4.00E-01
5306	ENSG00000182827	ACBD3	acyl-CoA binding domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15453]	1	q42.12	-1	226144679	226186730	0.66	4.00E-01
5307	ENSG00000177992	SPATA31E1	"SPATA31 subfamily E, member 1 [Source:HGNC Symbol;Acc:HGNC:26672]"	9	q22.1	1	87882826	87888899	0.34	4.00E-01
5308	ENSG00000068079	IFI35	interferon-induced protein 35 [Source:HGNC Symbol;Acc:HGNC:5399]	17	q21.31	1	43006725	43014456	-0.87	4.00E-01
5309	ENSG00000135253	KCP	kielin/chordin-like protein [Source:HGNC Symbol;Acc:HGNC:17585]	7	q32.1	-1	128862451	128910719	0.39	4.01E-01
5310	ENSG00000148143	ZNF462	zinc finger protein 462 [Source:HGNC Symbol;Acc:HGNC:21684]	9	q31.2	1	106863097	107013634	0.25	4.01E-01
5311	ENSG00000151117	TMEM86A	transmembrane protein 86A [Source:HGNC Symbol;Acc:HGNC:26890]	11	p15.1	1	18693122	18704785	0.25	4.01E-01
5312	ENSG00000168350	DEGS2	"delta(4)-desaturase, sphingolipid 2 [Source:HGNC Symbol;Acc:HGNC:20113]"	14	q32.2	-1	100143957	100160163	0.07	4.01E-01
5313	ENSG00000112164	GLP1R	glucagon-like peptide 1 receptor [Source:HGNC Symbol;Acc:HGNC:4324]	6	p21.2	1	39048798	39087743	0.28	4.01E-01
5314	ENSG00000118004	COLEC11	collectin sub-family member 11 [Source:HGNC Symbol;Acc:HGNC:17213]	2	p25.3	1	3594832	3644644	0.06	4.01E-01
5315	ENSG00000032219	ARID4A	AT rich interactive domain 4A (RBP1-like) [Source:HGNC Symbol;Acc:HGNC:9885]	14	q23.1	1	58298385	58373887	-0.18	4.01E-01
5316	ENSG00000196189	SEMA4A	"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A [Source:HGNC Symbol;Acc:HGNC:10729]"	1	q22	1	156147366	156177752	-0.43	4.01E-01
5317	ENSG00000163395	IGFN1	immunoglobulin-like and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24607]	1	q32.1	1	201190825	201228952	0.27	4.02E-01
5318	ENSG00000247950	SEC24B-AS1	SEC24B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44003]	4	q25	-1	109347475	109433817	-0.64	4.02E-01
5319	ENSG00000084463	WBP11	WW domain binding protein 11 [Source:HGNC Symbol;Acc:HGNC:16461]	12	p12.3	-1	14784579	14803540	-0.35	4.02E-01
5320	ENSG00000154229	PRKCA	"protein kinase C, alpha [Source:HGNC Symbol;Acc:HGNC:9393]"	17	q24.2	1	66302636	66810743	0.40	4.02E-01
5321	ENSG00000119509	INVS	inversin [Source:HGNC Symbol;Acc:HGNC:17870]	9	q31.1	1	100099256	100301000	0.71	4.02E-01
5322	ENSG00000143294	PRCC	papillary renal cell carcinoma (translocation-associated) [Source:HGNC Symbol;Acc:HGNC:9343]	1	q23.1	1	156750610	156800817	-0.63	4.02E-01
5323	ENSG00000185480	PARPBP	PARP1 binding protein [Source:HGNC Symbol;Acc:HGNC:26074]	12	q23.2	1	102120185	102197520	0.29	4.02E-01
5324	ENSG00000182473	EXOC7	exocyst complex component 7 [Source:HGNC Symbol;Acc:HGNC:23214]	17	q25.1	-1	76081017	76121576	0.46	4.02E-01
5325	ENSG00000100372	SLC25A17	"solute carrier family 25 (mitochondrial carrier; peroxisomal membrane protein, 34kDa), member 17 [Source:HGNC Symbol;Acc:HGNC:10987]"	22	q13.2	-1	40769630	40819399	0.10	4.02E-01
5326	ENSG00000129235	TXNDC17	thioredoxin domain containing 17 [Source:HGNC Symbol;Acc:HGNC:28218]	17	p13.1	1	6640758	6644541	-0.29	4.03E-01
5327	ENSG00000135114	OASL	2'-5'-oligoadenylate synthetase-like [Source:HGNC Symbol;Acc:HGNC:8090]	12	q24.31	-1	121019111	121039242	0.15	4.03E-01
5328	ENSG00000137975	CLCA2	chloride channel accessory 2 [Source:HGNC Symbol;Acc:HGNC:2016]	1	p22.3	1	86424086	86456558	0.79	4.03E-01
5329	ENSG00000010379	SLC6A13	"solute carrier family 6 (neurotransmitter transporter), member 13 [Source:HGNC Symbol;Acc:HGNC:11046]"	12	p13.33	-1	220621	262873	0.55	4.03E-01
5330	ENSG00000151692	RNF144A	ring finger protein 144A [Source:HGNC Symbol;Acc:HGNC:20457]	2	p25.1	1	6917392	7068286	0.44	4.03E-01
5331	ENSG00000116171	SCP2	sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606]	1	p32.3	1	52927229	53051703	-0.29	4.04E-01
5332	ENSG00000165125	TRPV6	"transient receptor potential cation channel, subfamily V, member 6 [Source:HGNC Symbol;Acc:HGNC:14006]"	7	q34	-1	142871203	142885762	-0.66	4.04E-01
5333	ENSG00000104755	ADAM2	ADAM metallopeptidase domain 2 [Source:HGNC Symbol;Acc:HGNC:198]	8	p11.22	-1	39743735	39838289	-0.76	4.04E-01
5334	ENSG00000140988	RPS2	ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:10404]	16	p13.3	-1	1962052	1964860	0.22	4.04E-01
5335	ENSG00000145850	TIMD4	T-cell immunoglobulin and mucin domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25132]	5	q33.3	-1	156919282	156963255	0.26	4.04E-01
5336	ENSG00000014216	CAPN1	"calpain 1, (mu/I) large subunit [Source:HGNC Symbol;Acc:HGNC:1476]"	11	q13.1	1	65180566	65212006	-0.29	4.04E-01
5337	ENSG00000120440	TTLL2	tubulin tyrosine ligase-like family member 2 [Source:HGNC Symbol;Acc:HGNC:21211]	6	q27	1	167325086	167359503	0.23	4.04E-01
5338	ENSG00000244300	GATA2-AS1	GATA2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51108]	3	q21.3	1	128489212	128502348	-0.78	4.04E-01
5339	ENSG00000110455	ACCS	1-aminocyclopropane-1-carboxylate synthase homolog (Arabidopsis)(non-functional) [Source:HGNC Symbol;Acc:HGNC:23989]	11	p11.2	1	44065925	44084222	0.56	4.04E-01
5340	ENSG00000167281	RBFOX3	"RNA binding protein, fox-1 homolog (C. elegans) 3 [Source:HGNC Symbol;Acc:HGNC:27097]"	17	q25.3	-1	79089345	79516148	1.13	4.05E-01
5341	ENSG00000166925	TSC22D4	"TSC22 domain family, member 4 [Source:HGNC Symbol;Acc:HGNC:21696]"	7	q22.1	-1	100463359	100479279	0.59	4.05E-01
5342	ENSG00000185100	ADSSL1	adenylosuccinate synthase like 1 [Source:HGNC Symbol;Acc:HGNC:20093]	14	q32.33	1	104724186	104747325	-0.84	4.05E-01
5343	ENSG00000260359	NA	NA	NA	NA	NA	NA	NA	-0.83	4.05E-01
5344	ENSG00000236104	ZBTB22	zinc finger and BTB domain containing 22 [Source:HGNC Symbol;Acc:HGNC:13085]	6	p21.32	-1	33314406	33317942	-0.60	4.05E-01
5345	ENSG00000046889	PREX2	"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:22950]"	8	q13.2	1	67952118	68237030	-0.15	4.05E-01
5346	ENSG00000014914	MTMR11	myotubularin related protein 11 [Source:HGNC Symbol;Acc:HGNC:24307]	1	q21.2	-1	149928651	149936898	-0.25	4.05E-01
5347	ENSG00000127863	TNFRSF19	"tumor necrosis factor receptor superfamily, member 19 [Source:HGNC Symbol;Acc:HGNC:11915]"	13	q12.12	1	23570370	23676104	-0.42	4.05E-01
5348	ENSG00000180543	TSPYL5	TSPY-like 5 [Source:HGNC Symbol;Acc:HGNC:29367]	8	q22.1	-1	97273474	97277964	-0.03	4.05E-01
5349	ENSG00000135766	EGLN1	egl-9 family hypoxia-inducible factor 1 [Source:HGNC Symbol;Acc:HGNC:1232]	1	q42.2	-1	231363751	231425044	0.54	4.05E-01
5350	ENSG00000120913	PDLIM2	PDZ and LIM domain 2 (mystique) [Source:HGNC Symbol;Acc:HGNC:13992]	8	p21.3	1	22578279	22598025	0.22	4.05E-01
5351	ENSG00000176428	VPS37D	vacuolar protein sorting 37 homolog D (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:18287]	7	q11.23	1	73667825	73672112	0.55	4.05E-01
5352	ENSG00000197081	IGF2R	insulin-like growth factor 2 receptor [Source:HGNC Symbol;Acc:HGNC:5467]	6	q25.3	1	159969099	160113507	0.10	4.05E-01
5353	ENSG00000149418	ST14	suppression of tumorigenicity 14 (colon carcinoma) [Source:HGNC Symbol;Acc:HGNC:11344]	11	q24.3	1	130159562	130210376	-0.54	4.05E-01
5354	ENSG00000100604	CHGA	chromogranin A [Source:HGNC Symbol;Acc:HGNC:1929]	14	q32.12	1	92923080	92935293	0.53	4.06E-01
5355	ENSG00000163214	DHX57	DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57 [Source:HGNC Symbol;Acc:HGNC:20086]	2	p22.1	-1	38797729	38875934	-0.26	4.06E-01
5356	ENSG00000138678	AGPAT9	1-acylglycerol-3-phosphate O-acyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:28157]	4	q21.23	1	83535914	83605875	0.46	4.06E-01
5357	ENSG00000117676	RPS6KA1	"ribosomal protein S6 kinase, 90kDa, polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:10430]"	1	p36.11	1	26529761	26575030	-0.72	4.06E-01
5358	ENSG00000107854	TNKS2	"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2 [Source:HGNC Symbol;Acc:HGNC:15677]"	10	q23.32	1	91798312	91865276	-0.39	4.06E-01
5359	ENSG00000091436		Mitogen-activated protein kinase kinase kinase MLT  [Source:UniProtKB/Swiss-Prot;Acc:Q9NYL2]	2	q31.1	1	173075435	173268010	-0.27	4.06E-01
5360	ENSG00000033030	ZCCHC8	"zinc finger, CCHC domain containing 8 [Source:HGNC Symbol;Acc:HGNC:25265]"	12	q24.31	-1	122471600	122501073	0.24	4.06E-01
5361	ENSG00000159579	RSPRY1	ring finger and SPRY domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29420]	16	q13	1	57186137	57240475	-0.27	4.06E-01
5362	ENSG00000103494	RPGRIP1L	RPGRIP1-like [Source:HGNC Symbol;Acc:HGNC:29168]	16	q12.2	-1	53597683	53703938	0.58	4.06E-01
5363	ENSG00000260572			3	q25.33	-1	160753428	160755142	-0.82	4.06E-01
5364	ENSG00000188290	HES4	hes family bHLH transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:24149]	1	p36.33	-1	998962	1000172	-0.50	4.06E-01
5365	ENSG00000120860	CCDC53	coiled-coil domain containing 53 [Source:HGNC Symbol;Acc:HGNC:24256]	12	q23.2	-1	102012927	102062149	-0.29	4.06E-01
5366	ENSG00000141458	NPC1	"Niemann-Pick disease, type C1 [Source:HGNC Symbol;Acc:HGNC:7897]"	18	q11.2	-1	23506184	23586898	-0.23	4.06E-01
5367	ENSG00000214013	GANC	"glucosidase, alpha; neutral C [Source:HGNC Symbol;Acc:HGNC:4139]"	15	q15.1	1	42273233	42356935	-0.35	4.06E-01
5368	ENSG00000146757	ZNF92	zinc finger protein 92 [Source:HGNC Symbol;Acc:HGNC:13168]	7	q11.21	1	65373799	65401135	0.09	4.06E-01
5369	ENSG00000168495	POLR3D	"polymerase (RNA) III (DNA directed) polypeptide D, 44kDa [Source:HGNC Symbol;Acc:HGNC:1080]"	8	p21.3	1	22245104	22254600	-0.11	4.07E-01
5370	ENSG00000221963	APOL6	"apolipoprotein L, 6 [Source:HGNC Symbol;Acc:HGNC:14870]"	22	q12.3	1	35648395	35668409	-0.15	4.07E-01
5371	ENSG00000084731	KIF3C	kinesin family member 3C [Source:HGNC Symbol;Acc:HGNC:6321]	2	p23.3	-1	25926596	25982749	-0.01	4.07E-01
5372	ENSG00000137674	MMP20	matrix metallopeptidase 20 [Source:HGNC Symbol;Acc:HGNC:7167]	11	q22.2	-1	102576835	102625332	0.31	4.07E-01
5373	ENSG00000110448	CD5	CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685]	11	q12.2	1	61102395	61127852	0.14	4.08E-01
5374	ENSG00000052802	MSMO1	methylsterol monooxygenase 1 [Source:HGNC Symbol;Acc:HGNC:10545]	4	q32.3	1	165327623	165343160	-0.09	4.08E-01
5375	ENSG00000166197	NOLC1	nucleolar and coiled-body phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15608]	10	q24.32	1	102152176	102163871	0.30	4.08E-01
5376	ENSG00000180901	KCTD2	potassium channel tetramerization domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21294]	17	q25.1	1	75032575	75065889	-0.73	4.08E-01
5377	ENSG00000103942	HOMER2	homer scaffolding protein 2 [Source:HGNC Symbol;Acc:HGNC:17513]	15	q25.2	-1	82836946	82986153	-0.67	4.08E-01
5378	ENSG00000157551	KCNJ15	"potassium channel, inwardly rectifying subfamily J, member 15 [Source:HGNC Symbol;Acc:HGNC:6261]"	21	q22.13	1	38157034	38307357	0.10	4.09E-01
5379	ENSG00000186106	ANKRD46	ankyrin repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:27229]	8	q22.3	-1	100509752	100559784	0.23	4.09E-01
5380	ENSG00000187823	ZCCHC16	"zinc finger, CCHC domain containing 16 [Source:HGNC Symbol;Acc:HGNC:25214]"	X	q23	1	112454500	112457112	0.23	4.09E-01
5381	ENSG00000198924	DCLRE1A	DNA cross-link repair 1A [Source:HGNC Symbol;Acc:HGNC:17660]	10	q25.3	-1	113834725	113854383	-0.31	4.09E-01
5382	ENSG00000229891	LINC01315	long intergenic non-protein coding RNA 1315 [Source:HGNC Symbol;Acc:HGNC:50513]	22	q13.2	-1	42364400	42369236	0.61	4.09E-01
5383	ENSG00000110076	NRXN2	neurexin 2 [Source:HGNC Symbol;Acc:HGNC:8009]	11	q13.1	-1	64606174	64723188	0.15	4.09E-01
5384	ENSG00000006712	PAF1	"PAF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:25459]"	19	q13.2	-1	39385852	39391195	0.56	4.09E-01
5385	ENSG00000089472	HEPH	hephaestin [Source:HGNC Symbol;Acc:HGNC:4866]	X	q12	1	66162549	66268867	0.03	4.09E-01
5386	ENSG00000164930	FZD6	frizzled class receptor 6 [Source:HGNC Symbol;Acc:HGNC:4044]	8	q22.3	1	103298433	103332866	-0.31	4.09E-01
5387	ENSG00000135218	CD36	CD36 molecule (thrombospondin receptor) [Source:HGNC Symbol;Acc:HGNC:1663]	7	q21.11	1	80369575	80679277	-0.54	4.10E-01
5388	ENSG00000168634	WFDC13	WAP four-disulfide core domain 13 [Source:HGNC Symbol;Acc:HGNC:16131]	20	q13.12	1	45702016	45708817	-0.24	4.10E-01
5389	ENSG00000181090	EHMT1	euchromatic histone-lysine N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24650]	9	q34.3	1	137618963	137870016	0.54	4.10E-01
5390	ENSG00000063241	ISOC2	isochorismatase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26278]	19	q13.42	-1	55452985	55462343	0.58	4.10E-01
5391	ENSG00000171903	CYP4F11	"cytochrome P450, family 4, subfamily F, polypeptide 11 [Source:HGNC Symbol;Acc:HGNC:13265]"	19	p13.12	-1	15912367	15934867	-0.57	4.10E-01
5392	ENSG00000124098	FAM210B	"family with sequence similarity 210, member B [Source:HGNC Symbol;Acc:HGNC:16102]"	20	q13.2	1	56358915	56368663	-0.62	4.10E-01
