rank	ensembl_id	hgnc_symbol	description	chromosome_name	band	strand	start_position	end_position	average_log2fc	combined_p
4157	ENSG00000173409	ARV1	"ARV1 homolog, fatty acid homeostatsis modulator [Source:HGNC Symbol;Acc:HGNC:29561]"	1	q42.2	1	230978981	231000595	0.540369739	0.001168042
4158	ENSG00000088387	DOCK9	dedicator of cytokinesis 9 [Source:HGNC Symbol;Acc:HGNC:14132]	13	q32.3	-1	98793487	99086625	0.496672546	0.001168058
4159	ENSG00000133265	HSPBP1	"HSPA (heat shock 70kDa) binding protein, cytoplasmic cochaperone 1 [Source:HGNC Symbol;Acc:HGNC:24989]"	19	q13.42	-1	55262231	55280381	0.621308349	0.001171964
4160	ENSG00000130159	ECSIT	ECSIT signalling integrator [Source:HGNC Symbol;Acc:HGNC:29548]	19	p13.2	-1	11505916	11529174	0.527740791	0.001172778
4161	ENSG00000197888	UGT2B17	"UDP glucuronosyltransferase 2 family, polypeptide B17 [Source:HGNC Symbol;Acc:HGNC:12547]"	4	q13.2	-1	68537184	68568527	-0.514348636	0.001172778
4162	ENSG00000163220	S100A9	S100 calcium binding protein A9 [Source:HGNC Symbol;Acc:HGNC:10499]	1	q21.3	1	153357854	153361027	-1.49185696	0.001177329
4163	ENSG00000225614	ZNF469	zinc finger protein 469 [Source:HGNC Symbol;Acc:HGNC:23216]	16	q24.2	1	88427471	88440757	-0.704263163	0.001177329
4164	ENSG00000081913	PHLPP1	PH domain and leucine rich repeat protein phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:20610]	18	q21.33	1	62715450	62980433	0.511371606	0.00117924
4165	ENSG00000185088	RPS27L	ribosomal protein S27-like [Source:HGNC Symbol;Acc:HGNC:18476]	15	q22.2	-1	63125872	63158021	-0.73876479	0.001181909
4166	ENSG00000260682	RN7SKP176	"RNA, 7SK small nuclear pseudogene 176 [Source:HGNC Symbol;Acc:HGNC:45900]"	16	q23.3	1	81961926	81962243	-0.553539777	0.001181909
4167	ENSG00000204673	AKT1S1	AKT1 substrate 1 (proline-rich) [Source:HGNC Symbol;Acc:HGNC:28426]	19	q13.33	-1	49869033	49878459	0.556387449	0.001182726
4168	ENSG00000115084	SLC35F5	"solute carrier family 35, member F5 [Source:HGNC Symbol;Acc:HGNC:23617]"	2	q14.1	-1	113705011	113756823	0.959565433	0.001185131
4169	ENSG00000070610	GBA2	"glucosidase, beta (bile acid) 2 [Source:HGNC Symbol;Acc:HGNC:18986]"	9	p13.3	-1	35736866	35749228	-0.48889577	0.001191886
4170	ENSG00000131979	GCH1	GTP cyclohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:4193]	14	q22.2	-1	54842008	54902852	0.774167268	0.001197881
4171	ENSG00000154734	ADAMTS1	"ADAM metallopeptidase with thrombospondin type 1 motif, 1 [Source:HGNC Symbol;Acc:HGNC:217]"	21	q21.3	-1	26835747	26845409	-1.399358251	0.001197881
4172	ENSG00000105290	APLP1	amyloid beta (A4) precursor-like protein 1 [Source:HGNC Symbol;Acc:HGNC:597]	19	q13.12	1	35867899	35879791	0.458639199	0.001200342
4173	ENSG00000155011	DKK2	dickkopf WNT signaling pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:2892]	4	q25	-1	106921802	107283806	-0.805149689	0.001206261
4174	ENSG00000162989	KCNJ3	"potassium channel, inwardly rectifying subfamily J, member 3 [Source:HGNC Symbol;Acc:HGNC:6264]"	2	q24.1	1	154698299	154858352	-1.689401746	0.001210142
4175	ENSG00000237636	ANKRD26P3	ankyrin repeat domain 26 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39689]	13	q12.11	-1	19290593	19344825	0.528098453	0.001220191
4176	ENSG00000165322	ARHGAP12	Rho GTPase activating protein 12 [Source:HGNC Symbol;Acc:HGNC:16348]	10	p11.22	-1	31805404	31928876	-0.50249104	0.001223285
4177	ENSG00000100336	APOL4	"apolipoprotein L, 4 [Source:HGNC Symbol;Acc:HGNC:14867]"	22	q12.3	-1	36189124	36204840	-1.348365357	0.001227266
4178	ENSG00000228278	ORM2	orosomucoid 2 [Source:HGNC Symbol;Acc:HGNC:8499]	9	q32	1	114329869	114333252	-2.54267394	0.001231756
4179	ENSG00000090447	TFAP4	transcription factor AP-4 (activating enhancer binding protein 4) [Source:HGNC Symbol;Acc:HGNC:11745]	16	p13.3	-1	4257186	4273075	0.603597825	0.001244582
4180	ENSG00000153347	FAM81B	"family with sequence similarity 81, member B [Source:HGNC Symbol;Acc:HGNC:26335]"	5	q15	1	95391344	95450454	0.512148758	0.001244688
4181	ENSG00000253729	PRKDC	"protein kinase, DNA-activated, catalytic polypeptide [Source:HGNC Symbol;Acc:HGNC:9413]"	8	q11.21	-1	47773108	47960183	0.807454305	0.001249698
4182	ENSG00000171262	FAM98B	"family with sequence similarity 98, member B [Source:HGNC Symbol;Acc:HGNC:26773]"	15	q14	1	38454127	38487710	-0.510179804	0.001252509
4183	ENSG00000144567	FAM134A	"family with sequence similarity 134, member A [Source:HGNC Symbol;Acc:HGNC:28450]"	2	q35	1	219176225	219185479	-0.508820041	0.001257873
4184	ENSG00000261824	LINC00662	long intergenic non-protein coding RNA 662 [Source:HGNC Symbol;Acc:HGNC:27122]	19	q11	-1	27684580	27793940	0.888809588	0.001258115
4185	ENSG00000101935	AMMECR1	"Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1 [Source:HGNC Symbol;Acc:HGNC:467]"	X	q23	-1	110194186	110440233	0.562781749	0.001258926
4186	ENSG00000105173	CCNE1	cyclin E1 [Source:HGNC Symbol;Acc:HGNC:1589]	19	q12	1	29811898	29824308	0.714196946	0.001258926
4187	ENSG00000158669	AGPAT6	1-acylglycerol-3-phosphate O-acyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:20880]	8	p11.21	1	41577187	41625001	0.512801597	0.001258926
4188	ENSG00000231711	LINC00899	long intergenic non-protein coding RNA 899 [Source:HGNC Symbol;Acc:HGNC:48583]	22	q13.31	-1	46039907	46044853	0.824906925	0.001258926
4189	ENSG00000118960	HS1BP3	HCLS1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24979]	2	p24.1	-1	20560448	20651089	-0.586156306	0.001266202
4190	ENSG00000120889	TNFRSF10B	"tumor necrosis factor receptor superfamily, member 10b [Source:HGNC Symbol;Acc:HGNC:11905]"	8	p21.3	-1	23020133	23069179	-0.561223031	0.001266202
4191	ENSG00000147010	SH3KBP1	SH3-domain kinase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:13867]	X	p22.12	-1	19533975	19887601	-0.682309929	0.001268113
4192	ENSG00000182378	PLCXD1	"phosphatidylinositol-specific phospholipase C, X domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23148]"	X	p22.33	1	276322	303356	0.491806321	0.001269146
4193	ENSG00000188681	TEKT4P2	tektin 4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:40046]	21	p11.2	-1	9068361	9129752	1.126981813	0.001282214
4194	ENSG00000168404	MLKL	mixed lineage kinase domain-like [Source:HGNC Symbol;Acc:HGNC:26617]	16	q23.1	-1	74671855	74700960	-0.849979206	0.001283631
4195	ENSG00000153902	LGI4	"leucine-rich repeat LGI family, member 4 [Source:HGNC Symbol;Acc:HGNC:18712]"	19	q13.12	-1	35124513	35142451	-0.733678251	0.001290452
4196	ENSG00000076513	ANKRD13A	ankyrin repeat domain 13A [Source:HGNC Symbol;Acc:HGNC:21268]	12	q24.11	1	109999186	110039763	0.346798589	0.001291197
4197	ENSG00000142530	FAM71E1	"family with sequence similarity 71, member E1 [Source:HGNC Symbol;Acc:HGNC:25107]"	19	q13.33	-1	50466785	50476753	0.569723024	0.001298711
4198	ENSG00000167384	ZNF180	zinc finger protein 180 [Source:HGNC Symbol;Acc:HGNC:12970]	19	q13.31	-1	44474428	44500524	-0.641357512	0.001298711
4199	ENSG00000103241	FOXF1	forkhead box F1 [Source:HGNC Symbol;Acc:HGNC:3809]	16	q24.1	1	86510527	86515418	-0.746243051	0.001310369
4200	ENSG00000174080	CTSF	cathepsin F [Source:HGNC Symbol;Acc:HGNC:2531]	11	q13.2	-1	66563463	66568841	0.442051772	0.001320503
4201	ENSG00000166557	TMED3	transmembrane emp24 protein transport domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28889]	15	q25.1	1	79311062	79427432	0.514121613	0.001321751
4202	ENSG00000112893	MAN2A1	"mannosidase, alpha, class 2A, member 1 [Source:HGNC Symbol;Acc:HGNC:6824]"	5	q21.3	1	109689366	109869625	-0.972541928	0.00132653
4203	ENSG00000223501	VPS52	vacuolar protein sorting 52 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:10518]	6	p21.32	-1	33250272	33272047	0.703430379	0.001327437
4204	ENSG00000174374	NA	NA	NA	NA	NA	NA	NA	-0.550540041	0.001332594
4205	ENSG00000109065	NAT9	"N-acetyltransferase 9 (GCN5-related, putative) [Source:HGNC Symbol;Acc:HGNC:23133]"	17	q25.1	-1	74770547	74776367	0.545791796	0.001333154
4206	ENSG00000145632	PLK2	polo-like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19699]	5	q11.2	-1	58453982	58460260	-0.935279641	0.001333154
4207	ENSG00000162664	ZNF326	zinc finger protein 326 [Source:HGNC Symbol;Acc:HGNC:14104]	1	p22.2	1	89995112	90035531	0.533203997	0.001333154
4208	ENSG00000184524	CEND1	cell cycle exit and neuronal differentiation 1 [Source:HGNC Symbol;Acc:HGNC:24153]	11	p15.5	-1	787104	790123	0.450210531	0.001339595
4209	ENSG00000143816	WNT9A	"wingless-type MMTV integration site family, member 9A [Source:HGNC Symbol;Acc:HGNC:12778]"	1	q42.13	-1	227918656	227947898	0.722061114	0.001353489
4210	ENSG00000138101	DTNB	"dystrobrevin, beta [Source:HGNC Symbol;Acc:HGNC:3058]"	2	p23.3	-1	25377198	25673647	0.369788885	0.001364117
4211	ENSG00000068400	GRIPAP1	GRIP1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18706]	X	p11.23	-1	48973720	49002264	0.559348019	0.001371179
4212	ENSG00000107290	SETX	senataxin [Source:HGNC Symbol;Acc:HGNC:445]	9	q34.13	-1	132261356	132354985	-0.553703677	0.001377176
4213	ENSG00000133169	BEX1	"brain expressed, X-linked 1 [Source:HGNC Symbol;Acc:HGNC:1036]"	X	q22.1	-1	103062651	103064240	-1.295274345	0.001381081
4214	ENSG00000183579	ZNRF3	zinc and ring finger 3 [Source:HGNC Symbol;Acc:HGNC:18126]	22	q12.1	1	28883592	29057487	-0.496642922	0.001392657
4215	ENSG00000260766			1	q23.2	-1	160024953	160026794	0.594685719	0.00139279
4216	ENSG00000081052	COL4A4	"collagen, type IV, alpha 4 [Source:HGNC Symbol;Acc:HGNC:2206]"	2	q36.3	-1	227002711	227164113	-0.867262943	0.001394555
4217	ENSG00000196557	CACNA1H	"calcium channel, voltage-dependent, T type, alpha 1H subunit [Source:HGNC Symbol;Acc:HGNC:1395]"	16	p13.3	1	1153241	1221771	-0.65496838	0.00139489
4218	ENSG00000162576	MXRA8	matrix-remodelling associated 8 [Source:HGNC Symbol;Acc:HGNC:7542]	1	p36.33	-1	1352689	1361777	-0.848774261	0.001395256
4219	ENSG00000137055	PLAA	phospholipase A2-activating protein [Source:HGNC Symbol;Acc:HGNC:9043]	9	p21.2	-1	26904083	26947463	0.484380507	0.001398969
4220	ENSG00000171132	PRKCE	"protein kinase C, epsilon [Source:HGNC Symbol;Acc:HGNC:9401]"	2	p21	1	45651345	46187990	0.236799436	0.001401374
4221	ENSG00000011485	PPP5C	"protein phosphatase 5, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9322]"	19	q13.32	1	46346994	46392981	-0.613865566	0.001404331
4222	ENSG00000143324	XPR1	xenotropic and polytropic retrovirus receptor 1 [Source:HGNC Symbol;Acc:HGNC:12827]	1	q25.3	1	180632004	180890251	-0.45319684	0.001410298
4223	ENSG00000130653	PNPLA7	patatin-like phospholipase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:24768]	9	q34.3	-1	137459953	137550534	0.764662574	0.001417858
4224	ENSG00000182175	RGMA	repulsive guidance molecule family member a [Source:HGNC Symbol;Acc:HGNC:30308]	15	q26.1	-1	93035273	93089204	-0.523633123	0.00142819
4225	ENSG00000164985	PSIP1	PC4 and SFRS1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9527]	9	p22.3	-1	15464066	15511019	0.580464946	0.001430784
4226	ENSG00000042088	TDP1	tyrosyl-DNA phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:18884]	14	q32.11	1	89954939	90044768	0.598452799	0.001432691
4227	ENSG00000124120	TTPAL	tocopherol (alpha) transfer protein-like [Source:HGNC Symbol;Acc:HGNC:16114]	20	q13.12	1	44475886	44494603	-0.65358004	0.001435769
4228	ENSG00000137764	MAP2K5	mitogen-activated protein kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6845]	15	q23	1	67542709	67807123	0.796310765	0.001444369
4229	ENSG00000144589	STK11IP	serine/threonine kinase 11 interacting protein [Source:HGNC Symbol;Acc:HGNC:19184]	2	q35	1	219597860	219616451	0.502281215	0.001447119
4230	ENSG00000225339			6	p21.31	1	34248568	34286768	-0.951161456	0.001448197
4231	ENSG00000103707	MTFMT	mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:HGNC:29666]	15	q22.31	-1	65001512	65029639	-0.636214865	0.001469899
4232	ENSG00000171793	CTPS1	CTP synthase 1 [Source:HGNC Symbol;Acc:HGNC:2519]	1	p34.2	1	40979335	41012565	-0.728893908	0.001473941
4233	ENSG00000068308	OTUD5	OTU deubiquitinase 5 [Source:HGNC Symbol;Acc:HGNC:25402]	X	p11.23	-1	48922028	48958386	-0.561626179	0.00147643
4234	ENSG00000105854	PON2	paraoxonase 2 [Source:HGNC Symbol;Acc:HGNC:9205]	7	q21.3	-1	95404863	95435329	0.472113375	0.001476805
4235	ENSG00000130300	PLVAP	plasmalemma vesicle associated protein [Source:HGNC Symbol;Acc:HGNC:13635]	19	p13.11	-1	17351448	17377350	-0.895642135	0.001477399
4236	ENSG00000165215	CLDN3	claudin 3 [Source:HGNC Symbol;Acc:HGNC:2045]	7	q11.23	-1	73768997	73770270	1.446560078	0.001481778
4237	ENSG00000206053	HN1L	hematological and neurological expressed 1-like [Source:HGNC Symbol;Acc:HGNC:14137]	16	p13.3	1	1678256	1702280	0.544716219	0.001482427
4238	ENSG00000108852	MPP2	"membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2) [Source:HGNC Symbol;Acc:HGNC:7220]"	17	q21.31	-1	43875357	43909711	-0.634086994	0.00148845
4239	ENSG00000164970	FAM219A	"family with sequence similarity 219, member A [Source:HGNC Symbol;Acc:HGNC:19920]"	9	p13.3	-1	34398184	34458570	0.410978966	0.001498203
4240	ENSG00000104687	GSR	glutathione reductase [Source:HGNC Symbol;Acc:HGNC:4623]	8	p12	-1	30678061	30727926	-0.851100413	0.00149954
4241	ENSG00000271646			4	q35.1	1	184474802	184477304	0.531737075	0.001499794
4242	ENSG00000188001	TPRG1	tumor protein p63 regulated 1 [Source:HGNC Symbol;Acc:HGNC:24759]	3	q28	1	188947214	189325304	-0.820589281	0.00150311
4243	ENSG00000130517	PGPEP1	pyroglutamyl-peptidase I [Source:HGNC Symbol;Acc:HGNC:13568]	19	p13.11	1	18340587	18369950	0.653580367	0.001509688
4244	ENSG00000075826	SEC31B	"SEC31 homolog B, COPII coating complex component [Source:HGNC Symbol;Acc:HGNC:23197]"	10	q24.31	-1	100486642	100519864	0.755047352	0.001515278
4245	ENSG00000239819	IGKV1D-8	immunoglobulin kappa variable 1D-8 [Source:HGNC Symbol;Acc:HGNC:5759]	2	p11.2	1	90220727	90221384	-0.430504996	0.001515278
4246	ENSG00000136448	NMT1	N-myristoyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:7857]	17	q21.31	1	45051610	45109016	-0.612777955	0.001517079
4247	ENSG00000112812	PRSS16	"protease, serine, 16 (thymus) [Source:HGNC Symbol;Acc:HGNC:9480]"	6	p22.1	1	27247701	27256624	-1.064624912	0.001517582
4248	ENSG00000158055	GRHL3	grainyhead-like 3 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:25839]	1	p36.11	1	24319322	24364482	-0.560791405	0.00152779
4249	ENSG00000178057	NDUFAF3	"NADH dehydrogenase (ubiquinone) complex I, assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:29918]"	3	p21.31	1	49020459	49023495	-0.500074544	0.001534889
4250	ENSG00000232629	HLA-DQB2	"major histocompatibility complex, class II, DQ beta 2 [Source:HGNC Symbol;Acc:HGNC:4945]"	6	p21.32	-1	32756098	32763534	-0.832381782	0.001542301
4251	ENSG00000114251	WNT5A	"wingless-type MMTV integration site family, member 5A [Source:HGNC Symbol;Acc:HGNC:12784]"	3	p14.3	-1	55465715	55490539	-0.982906392	0.001544131
4252	ENSG00000166669	ATF7IP2	activating transcription factor 7 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:20397]	16	p13.2	1	10326434	10483638	-0.849032871	0.001544648
4253	ENSG00000005436	GCFC2	GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317]	2	p12	-1	75652000	75710989	0.500631821	0.001545342
4254	ENSG00000110881	ASIC1	acid sensing (proton gated) ion channel 1 [Source:HGNC Symbol;Acc:HGNC:100]	12	q13.12	1	50057548	50083611	0.511300368	0.001545342
4255	ENSG00000270189			X	p11.22	1	53169097	53170914	0.725049928	0.001546296
4256	ENSG00000173482	PTPRM	"protein tyrosine phosphatase, receptor type, M [Source:HGNC Symbol;Acc:HGNC:9675]"	18	p11.23	1	7566782	8406861	0.864731413	0.001551066
4257	ENSG00000149548	CCDC15	coiled-coil domain containing 15 [Source:HGNC Symbol;Acc:HGNC:25798]	11	q24.2	1	124954121	125041489	0.671955544	0.001553741
4258	ENSG00000156234	CXCL13	chemokine (C-X-C motif) ligand 13 [Source:HGNC Symbol;Acc:HGNC:10639]	4	q21.1	1	77511753	77611834	-2.707559193	0.001553741
4259	ENSG00000180370	PAK2	p21 protein (Cdc42/Rac)-activated kinase 2 [Source:HGNC Symbol;Acc:HGNC:8591]	3	q29	1	196739857	196832647	0.562163502	0.001553741
4260	ENSG00000126878	AIF1L	allograft inflammatory factor 1-like [Source:HGNC Symbol;Acc:HGNC:28904]	9	q34.12	1	131096476	131123152	0.792032715	0.001575673
4261	ENSG00000198298	ZNF485	zinc finger protein 485 [Source:HGNC Symbol;Acc:HGNC:23440]	10	q11.21	1	43606407	43617903	0.456385355	0.001587271
4262	ENSG00000048405	ZNF800	zinc finger protein 800 [Source:HGNC Symbol;Acc:HGNC:27267]	7	q31.33	-1	127346790	127431924	0.66019981	0.00159467
4263	ENSG00000077616	NAALAD2	N-acetylated alpha-linked acidic dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:14526]	11	q14.3	1	90131515	90192894	-0.916164405	0.001596955
4264	ENSG00000111845	PAK1IP1	PAK1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20882]	6	p24.2	1	10694695	10709782	-0.900193857	0.001597696
4265	ENSG00000132388	UBE2G1	ubiquitin-conjugating enzyme E2G 1 [Source:HGNC Symbol;Acc:HGNC:12482]	17	p13.2	-1	4269259	4366628	0.481417308	0.001612881
4266	ENSG00000241945	PWP2	PWP2 periodic tryptophan protein homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:9711]	21	q22.3	1	44107290	44131181	0.586666016	0.001615062
4267	ENSG00000174915	PTDSS2	phosphatidylserine synthase 2 [Source:HGNC Symbol;Acc:HGNC:15463]	11	p15.5	1	448268	491399	0.466410755	0.001617543
4268	ENSG00000109572	CLCN3	"chloride channel, voltage-sensitive 3 [Source:HGNC Symbol;Acc:HGNC:2021]"	4	q33	1	169612633	169723673	0.605794558	0.00161969
4269	ENSG00000139192	TAPBPL	TAP binding protein-like [Source:HGNC Symbol;Acc:HGNC:30683]	12	p13.31	1	6451690	6466517	-0.701163929	0.001624206
4270	ENSG00000167748	KLK1	kallikrein 1 [Source:HGNC Symbol;Acc:HGNC:6357]	19	q13.33	-1	50819148	50823787	-0.935572343	0.001634099
4271	ENSG00000184148	SPRR4	small proline-rich protein 4 [Source:HGNC Symbol;Acc:HGNC:23173]	1	q21.3	1	152970666	152972574	-0.446183798	0.001636362
4272	ENSG00000184613	NELL2	neural EGFL like 2 [Source:HGNC Symbol;Acc:HGNC:7751]	12	q12	-1	44508275	44921848	-1.457800733	0.001662289
4273	ENSG00000119314	PTBP3	polypyrimidine tract binding protein 3 [Source:HGNC Symbol;Acc:HGNC:10253]	9	q32	-1	112217716	112333667	-0.86656071	0.001662591
4274	ENSG00000154316	TDH	L-threonine dehydrogenase (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15547]	8	p23.1	1	11339637	11368452	0.519872314	0.001672928
4275	ENSG00000183751	TBL3	transducin (beta)-like 3 [Source:HGNC Symbol;Acc:HGNC:11587]	16	p13.3	1	1972037	1982933	0.631564845	0.001672928
4276	ENSG00000249267	LINC00939	long intergenic non-protein coding RNA 939 [Source:HGNC Symbol;Acc:HGNC:48631]	12	q24.32	-1	125958688	125983374	0.636832267	0.001674183
4277	ENSG00000267107	PCAT19	prostate cancer associated transcript 19 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:49593]	19	q13.2	-1	41454169	41500649	0.757274188	0.00167698
4278	ENSG00000112640	PPP2R5D	"protein phosphatase 2, regulatory subunit B', delta [Source:HGNC Symbol;Acc:HGNC:9312]"	6	p21.1	1	42984499	43012342	-0.532111741	0.001681414
4279	ENSG00000080822	CLDND1	claudin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1322]	3	q11.2	-1	98497912	98523066	-0.733403565	0.001693343
4280	ENSG00000258708	SLC25A21-AS1	SLC25A21 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44298]	14	q13.3	1	37171888	37173811	0.619435435	0.001698618
4281	ENSG00000226747			2	q32.1	-1	185719874	185740479	0.513875492	0.001699201
4282	ENSG00000271204			7	q32.3	-1	130930209	130932206	0.968406605	0.00170054
4283	ENSG00000110811	P3H3	prolyl 3-hydroxylase 3 [Source:HGNC Symbol;Acc:HGNC:19318]	12	p13.31	1	6828410	6839851	-0.538362494	0.001703151
4284	ENSG00000061936	SFSWAP	"splicing factor, suppressor of white-apricot family [Source:HGNC Symbol;Acc:HGNC:10790]"	12	q24.33	1	131711081	131799737	-0.763929885	0.00171434
4285	ENSG00000166292	TMEM100	transmembrane protein 100 [Source:HGNC Symbol;Acc:HGNC:25607]	17	q22	-1	55719627	55732121	-1.33843822	0.001719961
4286	ENSG00000104312	RIPK2	receptor-interacting serine-threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:10020]	8	q21.3	1	89757747	89791063	0.641524484	0.001722996
4287	ENSG00000180530	NRIP1	nuclear receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:8001]	21	q21.1	-1	14961235	15065000	0.606602481	0.001738249
4288	ENSG00000143363	PRUNE	prune exopolyphosphatase [Source:HGNC Symbol;Acc:HGNC:13420]	1	q21.3	1	151008420	151035713	-0.646866797	0.001739397
4289	ENSG00000242574	HLA-DMB	"major histocompatibility complex, class II, DM beta [Source:HGNC Symbol;Acc:HGNC:4935]"	6	p21.32	-1	32934629	32941070	0.975394841	0.001760202
4290	ENSG00000104368	PLAT	"plasminogen activator, tissue [Source:HGNC Symbol;Acc:HGNC:9051]"	8	p11.21	-1	42175233	42207724	-1.013192122	0.001768392
4291	ENSG00000062650	WAPAL	wings apart-like homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:23293]	10	q23.2	-1	86435256	86521815	0.556638439	0.00177856
4292	ENSG00000120278	PLEKHG1	"pleckstrin homology domain containing, family G (with RhoGef domain) member 1 [Source:HGNC Symbol;Acc:HGNC:20884]"	6	q25.1	1	150599863	150843665	-0.777726563	0.001782
4293	ENSG00000215417	MIR17HG	miR-17-92 cluster host gene [Source:HGNC Symbol;Acc:HGNC:23564]	13	q31.3	1	91347820	91354579	0.941692254	0.001797884
4294	ENSG00000165804	ZNF219	zinc finger protein 219 [Source:HGNC Symbol;Acc:HGNC:13011]	14	q11.2	-1	21090046	21104722	-0.70670118	0.001802116
4295	ENSG00000143772	ITPKB	inositol-trisphosphate 3-kinase B [Source:HGNC Symbol;Acc:HGNC:6179]	1	q42.12	-1	226631690	226739323	-0.499783278	0.001818595
4296	ENSG00000106462	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3527]	7	q36.1	-1	148807383	148884321	0.313604949	0.001827253
4297	ENSG00000158092	NCK1	NCK adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:7664]	3	q22.3	1	136862208	136949823	0.488367192	0.001831892
4298	ENSG00000123572	NRK	Nik related kinase [Source:HGNC Symbol;Acc:HGNC:25391]	X	q22.3	1	105822543	105958610	-1.073422259	0.001838355
4299	ENSG00000181751	C5orf30	chromosome 5 open reading frame 30 [Source:HGNC Symbol;Acc:HGNC:25052]	5	q21.1	1	103258702	103278660	0.763445058	0.001839521
4300	ENSG00000185215	TNFAIP2	"tumor necrosis factor, alpha-induced protein 2 [Source:HGNC Symbol;Acc:HGNC:11895]"	14	q32.32	1	103123442	103137439	-1.165718068	0.001843339
4301	ENSG00000213339	QTRT1	queuine tRNA-ribosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23797]	19	p13.2	1	10701430	10713437	0.497339519	0.001846808
4302	ENSG00000114450	GNB4	"guanine nucleotide binding protein (G protein), beta polypeptide 4 [Source:HGNC Symbol;Acc:HGNC:20731]"	3	q26.33	-1	179396089	179451590	-0.413034776	0.00184738
4303	ENSG00000123106	CCDC91	coiled-coil domain containing 91 [Source:HGNC Symbol;Acc:HGNC:24855]	12	p11.22	1	28133249	28581511	0.593861953	0.00184763
4304	ENSG00000157542	KCNJ6	"potassium channel, inwardly rectifying subfamily J, member 6 [Source:HGNC Symbol;Acc:HGNC:6267]"	21	q22.13	-1	37607376	37916446	0.608403624	0.00184763
4305	ENSG00000154124	OTULIN	OTU deubiquitinase with linear linkage specificity [Source:HGNC Symbol;Acc:HGNC:25118]	5	p15.2	1	14664664	14699711	0.63919014	0.001860032
4306	ENSG00000100079	LGALS2	"lectin, galactoside-binding, soluble, 2 [Source:HGNC Symbol;Acc:HGNC:6562]"	22	q13.1	-1	37570246	37582616	-1.094441851	0.001861962
4307	ENSG00000005486	RHBDD2	rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]	7	q11.23	1	75842602	75888926	-1.06247678	0.001868078
4308	ENSG00000111816	FRK	fyn-related Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3955]	6	q22.1	-1	115931149	116060758	0.56936503	0.001875118
4309	ENSG00000087510	TFAP2C	transcription factor AP-2 gamma (activating enhancer binding protein 2 gamma) [Source:HGNC Symbol;Acc:HGNC:11744]	20	q13.31	1	56629302	56639283	0.781943253	0.001883994
4310	ENSG00000205413	SAMD9	sterile alpha motif domain containing 9 [Source:HGNC Symbol;Acc:HGNC:1348]	7	q21.2	-1	93099513	93118023	-0.830056291	0.001883994
4311	ENSG00000040199	PHLPP2	PH domain and leucine rich repeat protein phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:29149]	16	q22.2	-1	71637835	71724701	-0.56970843	0.001886809
4312	ENSG00000249898	MCPH1-AS1	MCPH1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51655]	8	p23.1	-1	6618475	6708209	-0.518850034	0.001887449
